Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4651.1 at 16:35 26/2/2010  Report at 19:07 Friday 26/2/2010. Processed 17:33 Sunday 28/2/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,86.00,103.00,102.05,LEPHB,ALE Prop Grp 7.265un11,103.00,1.12,114.891,103.00,104.95,100.00,7.265sa,31/03/10,30/09/11m,102.5,8.8
100.00,99.50,100.00,100.00,ACDHC,Aust Central 9% un15,100.00,-,-,99.80,100.00,100.00,9.0q,1/04/10,31/07/10i,100,12.9
105.00,100.00,100.00,100.00,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,-,-,100.00,7.82,-,7/09/2012,-,-
103.50,100.50,103.50,102.00,BZBHA,Brookfield Bonds B 8.79%3m12,102.00,0.722,74.05,102.00,104.00,100.00,8.79,-,23/11/2012,-,-
780.00,200.00,780.00,780.00,CBHGA,CBH Res Ltd 7.25%cn12,780.00,0.034,26.52,720.00,830.00,1000.00,7.25sa,15/03/10,3/05/12m,-,22.7
1200.00,0.12,1200.00,1200.00,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
106.00,102.00,105.00,104.51,HBSHA,Heritage Bld Soc 10%3mth19,104.51,2.987,313.598,104.51,105.00,100.00,10.000q,17/05/10,27/10/14i,100,3.4
0.80,0.675,0.75,0.75,MSCHF,Minerals Corp 10.5%db11,0.75,-,-,0.67,0.77,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,3905.657,3905.657,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1576.00,n/a,1/04/10,1/10/11m,-,n/a
5697.365,5697.365,5697.365,5697.365,LSBHB,  lsbfr10,5697.365,-,-,-,-,3971.00,n/a,1/04/10,1/10/14m,-,n/a
5905.21,5905.21,5905.21,5905.21,LSBHF,  lsbml10,5905.21,-,-,-,-,4226.00,n/a,1/04/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
