Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, June 13, 2014. Processed Saturday at 2014-06-14T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $33.75,
ANZVRE,,32.00,26/06/14,4:1,.54,.545,.565,,,,
ANZVRF,,34.00,24/07/14,4:1,.315,.325,,,,,
ANZWOE,,34.00,25/09/14,4:1,.465,.47,.47,,800,,
ANZWOF,,36.00,25/09/14,4:1,.255,.26,.22,,,,
,
BHP Billiton Last Sale Price $35.29,
BHPVRE,,40.00,26/06/14,4:1,.001,,.002,-2.8,5000,,
BHPVRF,,40.00,24/07/14,4:1,.11,.115,,,,,
BHPWOA,,37.00,25/09/14,4:1,.38,.385,.84,,,,
BHPWOB,,39.00,25/09/14,4:1,.225,.23,.265,,1000,,
BHPWOC,,41.00,25/09/14,4:1,.13,.135,.195,,,,
,
C'wlth Bank of Aust Last Sale Price $81.73,
CBAVRE,,80.00,26/06/14,4:1,.745,.75,.84,,,,
CBAVRF,,80.00,24/07/14,4:1,1.115,1.125,,,,,
CBAWOE,,77.00,25/09/14,5:1,1.245,1.25,1.06,,,,
CBAWOF,,80.00,25/09/14,5:1,.92,.925,,,,,
,
Fortescue Metals Grp Last Sale Price $4.06,
FMGVRA,,6.00,26/06/14,2:1,.001,,.001,-2.9,300,,
FMGVRF,,6.00,24/07/14,2:1,.004,.03,,,,,
FMGWOE,,5.25,25/09/14,3:1,.055,.06,.14,,,,
FMGWOF,,5.75,25/09/14,3:1,.034,.039,.07,,,,
,
Fox Inc Nasdaq ClassB,
FX1WMA,,0.01,17/06/16,1:1,36.48,36.49,37.16,,816,,
FX1WUA,,0.01,10/03/22,1:1,36.49,36.50,37.195,,1201,,
,
Fox Inc Nasdaq ClassA,
FX2WUA,,0.01,10/03/22,1:1,37.66,37.67,,,,,
,
Macquarie Grp Last Sale Price $59.98,
MQGWOE,,57.00,25/09/14,4:1,1.49,1.495,,,,,
MQGWOF,,60.00,25/09/14,4:1,1.085,1.09,1.225,,,,
,
National Aust Bank Last Sale Price $33.21,
NABVRE,,36.00,26/06/14,4:1,.014,.03,.039,-1.4,5000,,
NABVRF,,38.00,24/07/14,4:1,.042,.043,,,,,
NABWOE,,35.00,25/09/14,4:1,.335,.34,.48,,,,
