Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, June 6, 2014. Processed Saturday at 2014-06-07T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $33.67,
ANZVRE,,32.00,26/06/14,4:1,.545,.55,.565,,,,
ANZVRF,,34.00,24/07/14,4:1,.37,.375,,,,,
ANZWOE,,34.00,25/09/14,4:1,.47,.475,.47,,2000,,
ANZWOF,,36.00,25/09/14,4:1,.26,.265,.22,-6,2500,,
,
BHP Billiton Last Sale Price $36.24,
BHPVRE,,40.00,26/06/14,4:1,.001,,.03,,,,
BHPVRF,,40.00,24/07/14,4:1,.175,.185,,,,,
BHPWOA,,37.00,25/09/14,4:1,.50,.505,.84,,,,
BHPWOB,,39.00,25/09/14,4:1,.315,.32,,,,,
BHPWOC,,41.00,25/09/14,4:1,.19,.195,.195,-8.5,1120,,
,
C'wlth Bank of Aust Last Sale Price $81.77,
CBAVRE,,80.00,26/06/14,4:1,.865,.88,.84,,,,
CBAVRF,,80.00,24/07/14,4:1,1.205,1.22,,,,,
CBAWOE,,77.00,25/09/14,5:1,1.285,1.29,1.06,,,,
CBAWOF,,80.00,25/09/14,5:1,.955,.96,,,,,
,
Fortescue Metals Grp Last Sale Price $4.52,
FMGVRA,,6.00,26/06/14,2:1,.001,.03,.03,,,,
FMGVRF,,6.00,24/07/14,2:1,.022,.03,,,,,
FMGWOE,,5.25,25/09/14,3:1,.105,.11,.14,,,,
FMGWOF,,5.75,25/09/14,3:1,.062,.067,.07,,,,
,
Fox Inc Nasdaq ClassB,
FX1WMA,,0.01,17/06/16,1:1,37.64,37.65,37.16,+14,1775,,
FX1WUA,,0.01,10/03/22,1:1,37.65,37.66,37.195,+25,2781,,
,
Fox Inc Nasdaq ClassA,
FX2WUA,,0.01,10/03/22,1:1,38.71,38.72,,,,,
,
Macquarie Grp Last Sale Price $60.10,
MQGWOE,,57.00,25/09/14,4:1,1.545,1.55,,,,,
MQGWOF,,60.00,25/09/14,4:1,1.135,1.14,1.225,,,,
,
National Aust Bank Last Sale Price $33.53,
NABVRE,,36.00,26/06/14,4:1,.055,.057,.053,-3.2,13000,,
NABVRF,,38.00,24/07/14,4:1,.076,.077,,,,,
NABWOE,,35.00,25/09/14,4:1,.385,.39,.48,,,,
NABWOF,,37.00,25/09/14,4:1,.215,.22,.26,+3,95,,
,
Newcrest Min Last Sale Price $9.77,
NCMVRG,,11.00,26/06/14,4:1,.032,.034,.027,-3.6,1100,,
NCMVRD,,13.00,24/07/14,4:1,.027,.03,.13,,,,
NCMWOE,,11.00,25/09/14,4:1,.215,.22,,,,,
NCMWOF,,12.00,25/09/14,4:1,.15,.155,.23,,,,
,
QBE Insurance Grp Last Sale Price $10.93,
QBEWOE,,12.50,25/09/14,4:1,.10,.105,,,,,
QBEWOF,,13.50,25/09/14,4:1,.054,.059,,,,,
,
Rio Tinto Last Sale Price $59.40,
RIOVRA,,70.00,26/06/14,6:1,.004,.03,.028,,,,
RIOVRF,,70.00,24/07/14,6:1,.10,.099,.19,,,,
RIOWOE,,64.00,25/09/14,6:1,.43,.435,.465,,,,
RIOWOF,,68.00,25/09/14,6:1,.245,.25,.255,-4.5,2000,,
,
Telstra Corp Last Sale Price $5.23,
TLSWOE,,5.25,25/09/14,2:1,.115,.12,.165,,,,
TLSWOF,,5.50,25/09/14,2:1,.069,.074,,,,,
,
Westpac Banking Last Sale Price $34.55,
WBCVRD,,33.00,26/06/14,4:1,.52,.515,,,,,
WBCVRF,,35.00,24/07/14,4:1,.36,.355,,,,,
WBCWOE,,34.50,25/09/14,4:1,.535,.54,.49,,,,
WBCWOF,,36.50,25/09/14,4:1,.305,.31,.32,,,,
,
Wesfarmers Last Sale Price $42.42,
WESWOE,,42.00,25/09/14,4:1,.66,.665,,,,,
WESWOF,,45.00,25/09/14,4:1,.36,.365,,,,,
,
Woodside Petroleum Last Sale Price $41.74,
WPLWOE,,39.00,25/09/14,5:1,.75,.755,,,,,
WPLWOF,,42.00,25/09/14,5:1,.425,.43,,,,,
,
Equity Put Warrants,
ANZ Banking Grp Last Sale Price $33.67,
ANZVRU,,29.00,26/06/14,4:1,.009,.03,.061,,,,
ANZVRQ,,31.00,24/07/14,4:1,.16,.165,,,,,
ANZWOS,,31.50,25/09/14,4:1,.245,.25,.245,-1,100,,
ANZWOR,,33.50,25/09/14,4:1,.43,.435,,,,,
,
BHP Billiton Last Sale Price $36.24,
BHPVRS,,35.00,26/06/14,4:1,.21,.205,.21,,,,
BHPVRQ,,34.00,24/07/14,4:1,.305,.305,,,,,
BHPWOX,,33.00,25/09/14,4:1,.36,.365,.265,,,,
BHPWOW,,35.00,25/09/14,4:1,.545,.55,,,,,
BHPWOV,,37.00,25/09/14,4:1,.79,.795,.68,,,,
,
C'wlth Bank of Aust Last Sale Price $81.77,
