FR INV WARRANTS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, April 20, 2012. Processed Saturday at 2012-04-21T23:15:13+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $23.45,
ANZVOF,,21.00,26/04/12,4:1,.625,.63,,,,,
ANZWRC,,22.52,26/04/12,4:1,.225,,,,,,
ANZVOI,,23.00,26/04/12,4:1,.155,.16,.14,,,,
ANZWRD,,23.52,26/04/12,4:1,.039,,,,,,
ANZVOH,,25.00,26/04/12,4:1,,,,,,,
ANZVMC,,21.00,24/05/12,4:1,.475,,,,,,
ANZWOF,,21.00,24/05/12,4:1,.515,.52,,,,,
ANZVMD,,23.00,24/05/12,4:1,.125,.15,.11,,,,
ANZWOL,,23.00,24/05/12,4:1,.18,.185,,,,,
ANZWOM,,25.00,24/05/12,4:1,.042,.047,,,,,
ANZWRE,,22.51,27/06/12,4:1,.255,.27,,,,,
ANZWRF,,23.02,27/06/12,4:1,.185,.195,,,,,
ANZWRG,,23.52,27/06/12,4:1,.125,.135,,,,,
ANZVME,,21.00,28/06/12,4:1,.545,,,,,,
ANZWOG,,22.00,28/06/12,4:1,.43,.435,,,,,
ANZVMF,,23.00,28/06/12,4:1,.205,.23,,,,,
ANZWOH,,24.00,28/06/12,4:1,.175,.18,,,,,
ANZWRH,,24.00,28/06/12,4:1,.089,.094,,,,,
ANZWRI,,24.50,28/06/12,4:1,.063,.067,,,,,
ANZWOI,,26.00,28/06/12,4:1,.054,.059,,,,,
ANZVMG,,22.00,26/07/12,4:1,.415,.44,,,,,
ANZVMH,,24.00,26/07/12,4:1,.145,.17,.16,,,,
,
BHP Billiton Last Sale Price $35.50,
