S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4538.8 at 16:36 8/2/2010  Report at 19:05 Monday 8/2/2010. Processed 19:17 Monday 8/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.226,0.39,0.38,ABP,Abacus Prop stpld,0.385,,"19,696",0.385,0.39,5.75,,-,0.62,14.94,-11.81,-
3.01,1.445,2.49,2.45,ABC,Adelaide Brighton,2.48,-2,"9,613",2.46,2.49,14,f,1.49,1.15,5.65,20.8,11.9
15.46,12.83,13.93,13.71,AGK,AGL Energy Ltd,13.78,-4,"6,095",13.74,13.79,54,f,6.63,6.00,3.92,358,3.8
5.91,0.60,4.18,4.03,ALS,Alesco Corp,4.07,-10,"1,816",4.05,4.11,14,f,-,0.65,3.44,-17.36,-
2.06,0.683,1.645,1.565,AWC,Alumina Ltd,1.60,4,"179,664",1.595,1.61,-,,-,1.30,-,9.42,17.0
6.35,3.50,6.11,5.98,AMC,Amcor Ltd,6.02,2,"28,177",5.98,6.03,34,,0.74,1.61,5.65,25.3,23.8
6.97,3.52,6.28,6.14,AMP,AMP Ltd,6.25,10,"61,863",6.15,6.25,30,p,0.99,0.67,4.80,29.6,21.1
10.98,7.51,10.29,10.13,ANN,Ansell Ltd,10.23,7,"3,804",10.08,10.35,28,,3.19,1.98,2.74,89.2,11.5
25.25,11.83,21.07,20.70,ANZ,ANZ Banking Grp,20.97,7,"71,602",20.95,21.00,102,f,1.67,10.72,4.86,170.4,12.3
3.68,2.50,3.24,3.19,APA,APA Grp stpld,3.20,-1,"6,003",3.19,3.23,31,,0.52,1.18,9.69,16.2,19.8
2.61,0.866,2.33,2.26,APN,APN News & Media,2.27,-5,"8,301",2.26,2.35,12,,-,-1.23,5.29,-13.1,-
7.95,3.088,6.70,6.51,AQP,Aquarius Platinum,6.51,-19,"10,921",6.50,6.70,-,,-,-,-,-16.39,-
11.38,1.727,8.34,8.07,AQA,Aquila Res,8.15,1,"10,903",8.10,8.18,-,,-,-,-,-10.5,-
1.845,0.79,1.53,1.48,AAD,Ardent Leisure Grp stp,1.50,-4,"6,064",1.50,1.53,14.3,,-,1.18,9.53,-0.32,-
5.75,3.16,4.46,4.31,ALL,Aristocrat Leisure,4.40,5,"13,907",4.35,4.43,14.5,f,-,0.35,3.30,-0.2,-
4.73,2.36,3.53,3.42,AOE,Arrow Energy,3.42,-1,"33,157",3.41,3.44,-,,-,0.82,-,52,6.6
1.94,0.32,1.745,1.665,AIO,Asciano Grp stpld,1.67,-5.5,"103,449",1.665,1.67,-,,-,-1.41,-,-32.5,-
37.90,24.57,35.32,34.67,ASX,ASX Ltd,35.32,29,"7,391",35.23,35.35,164.9,f,1.11,2.66,4.67,183.2,19.3
2.36,1.08,1.91,1.84,AGO,Atlas Iron Ltd,1.85,,"15,230",1.835,1.855,-,,-,-,-,-21.3,-
5.95,1.855,3.87,3.73,AAX,Ausenco Ltd,3.81,-9,"8,852",3.76,3.81,18.5,f,2.38,0.76,4.86,43.94,8.7
1.95,1.16,1.34,1.28,AAC,Aust Agriculture,1.33,3,"6,018",1.29,1.35,-,,-,2.55,-,-25.7,-
1.95,0.991,1.79,1.735,AIX,Aust Infra unt,1.78,1,"7,272",1.765,1.79,13,,2.03,3.14,7.30,26.33,6.8
1.465,0.65,1.235,1.21,AUN,Austar United,1.22,-1.5,"7,713",1.20,1.22,-,,-,-0.33,-,-2.4,-
0.585,0.174,0.46,0.445,ALZ,Australand Prop stpld,0.445,-0.5,"42,739",0.445,0.45,8,,-,0.92,17.98,-15.55,-
2.26,1.415,1.70,1.655,AVO,Avoca Res,1.68,8,"9,127",1.67,1.68,-,,-,0.61,-,-6.97,-
1.599,0.592,1.035,0.99,AWB,AWB Ltd,1.00,-1,"24,919",0.99,1.00,5,,3.70,1.81,5.00,18.5,5.4
3.17,2.11,2.74,2.65,AWE,AWE Ltd,2.65,-3,"24,898",2.64,2.68,-,,-,1.80,-,17.36,15.3
6.72,2.52,6.50,6.42,AXA,AXA Asia Pacific,6.45,,"62,015",6.43,6.46,18.5,p,-,0.96,2.87,-7.39,-
13.49,6.228,10.46,10.10,BOQ,Bank of Qld,10.30,-16,"10,533",10.25,10.44,52,f,1.46,6.62,5.05,75.9,13.6
1.04,0.693,0.76,0.73,BPT,Beach Energy Ltd,0.75,2,"58,061",0.745,0.75,1.75,p,14.41,-,2.33,25.21,3.0
10.44,5.733,10.00,9.65,BEN,Bendigo & Adelaide,9.79,4,"5,770",9.73,9.80,43,f,0.60,4.03,4.39,25.6,38.2
