S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4978.4 at 16:34 13/4/2010  Report at 19:05 Tuesday 13/4/2010. Processed 19:07 Tuesday 13/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.28,0.425,0.415,ABP,Abacus Prop stp,0.42,-0.5,"39,281",0.42,0.425,5.75,,-,0.60,13.69,-2.32,-
3.01,1.88,2.88,2.80,ABC,Adelaide Brighton,2.82,1,"42,150",2.82,2.84,13.5,f,1.51,1.21,4.79,20.4,13.8
15.46,13.07,15.45,15.23,AGK,AGL Energy Ltd,15.38,18,"9,852",15.26,15.39,57,f,0.47,6.21,3.71,27,57.0
5.91,2.56,3.06,3.00,ALS,Alesco Corp,3.00,-7,"7,935",3.00,3.03,14,f,-,0.65,4.67,-17.36,-
2.06,1.08,1.86,1.755,AWC,Alumina Ltd,1.775,-10.5,"311,962",1.77,1.78,2,f,-,1.21,1.13,-1.2,-
6.49,4.201,6.49,6.35,AMC,Amcor Ltd,6.42,2,"38,646",6.42,6.49,29.5,,0.71,2.25,4.60,20.9,30.7
6.97,4.55,6.53,6.40,AMP,AMP Ltd,6.46,4,"74,458",6.44,6.47,30,p,1.24,0.80,4.64,37.1,17.4
12.87,7.58,12.01,11.76,ANN,Ansell Ltd,11.81,-7,"3,948",11.76,12.00,29,,2.82,1.92,2.46,81.7,14.5
25.72,14.90,25.57,25.25,ANZ,ANZ Banking Grp,25.42,6,"62,497",25.36,25.45,102,f,1.67,10.72,4.01,170.4,14.9
3.73,2.60,3.73,3.64,APA,APA Grp stp,3.70,6,"13,247",3.68,3.70,31.75,,0.79,-,8.58,25,14.8
