Astro Japan Prop Grp,stapled securities,AJA,I,-,10.0,-,-,4,-,-,-,22 Dec,30 Dec,29 Feb,0,,
Aurora Absolute Return,ordinary units,ABW,I,2.22,-,4.44,-,3,-,7.1,2.265,22 Dec,30 Dec,20 Feb,0,,
Aurora Global Inc Tr,ordinary units,AIB,I,2.72,-,5.67,-,3,-,8.0,3.0,22 Dec,30 Dec,29 Feb,0,,
Aurora Prop,ordinary units,AUP,I,10.0,-,20.6,-,3,-,33.0,11.0,22 Dec,30 Dec,29 Feb,0,,
Aurora Sandringham,ordinary units,AOD,I,1.4,-,2.8,-,3,-,4.5,1.5,22 Dec,30 Dec,20 Feb,0,,
AUS Social Infr Fund,units,AZF,I,3.5,-,7.0,-,-,-,3.4,-,22 Dec,30 Dec,20 Jan,0,,
Australand Assets,assets,AAZPB,I,240.17,-,486.6,-,-,-,727.63,241.54,22 Dec,30 Dec,17 Jan,0,,
Australand Prop,stapled security,ALZ,F,11.0,-,21.5,-,4,-,10.0,10.5,22 Dec,30 Dec,16 Feb,0,,
Aust Education,units,AEU,I,2.45,-,4.7,-,-,-,2.82,-,22 Dec,30 Dec,20 Jan,0,,
Aust Enhanced,units,AYF,I,12.5,-,25.0,34.57,3,-,37.5,12.5,22 Dec,30 Dec,16 Jan,0,,
Aust Infrastructure Fd,units/ordinary,AIX,I,-,5.0,-,-,4,-,5.0,-,22 Dec,30 Dec,27 Feb,0,,
AWE,ordinary,AWE,I,5.0,-,5.0,100,-,-,-,-,14 Dec,20 Dec,20 Jan,0,,
Bendigo & Adelaide Bk,reset conv pref,BENPA,I,307.16,-,307.16,100,-,-,305.47,-,5 Apr,13 Apr,1 May,0,,
Bendigo & Adelaide Bk,reset preference,BENPB,Q3,105.5,-,331.68,100,-,-,337.98,112.39,16 Feb,22 Feb,15 Mar,0,,
Bendigo & Adelaide Bk,step up non-cum pref,BENPC,I,114.0,-,232.0,100,-,-,348.0,116.0,15 Dec,21 Dec,10 Jan,0,,
BetaShares ASX Fin,etf units,QFN,I,-,42.5578,-,-,-,-,-,-,3 Jan,9 Jan,24 Jan,1,,
BetaShares ASX Res,etf units,QRE,I,-,6.7015,-,-,-,-,-,-,3 Jan,9 Jan,24 Jan,1,,
Brookfield,ordinary unit,BPA,I,-,2.0,-,-,-,-,-,-,22 Dec,30 Dec,31 Jan,0,,
BWP Trust,ordinary units,BWP,I,-,6.6,-,-,3,-,6.18,-,22 Dec,30 Dec,24 Feb,0,,
Carindale Prop,unit,CDP,I,-,13.9,-,-,-,-,13.9,-,22 Dec,30 Dec,29 Feb,0,,
CFS Retail Prop,units,CFX,I,-,6.5,-,-,4,-,6.3,-,22 Dec,30 Dec,28 Feb,0,,
Challenger Div Pro,stapled units,CDI,I,-,2.05,-,-,4,-,2.0,-,22 Dec,30 Dec,29 Feb,0,,
Challenger Infra,stapled units,CIF,I,-,5.0,-,-,-,-,7.0,-,22 Dec,30 Dec,29 Feb,0,,
Charter Hall Grp,stapled us prohibit.,CHC,I,9.1,-,9.1,-,4,-,8.0,-,22 Dec,30 Dec,23 Feb,0,,
Charter Hall Off REIT,unit,CQO,I,11.0,-,11.0,-,4,-,9.25,-,22 Dec,30 Dec,23 Feb,0,,
Charter Hall Ret REIT,units,CQR,I,13.0,-,13.0,-,4,-,12.0,-,22 Dec,30 Dec,17 Feb,0,,
CIC Aust,ordinary,CNB,I,1.0,-,1.0,100,3,-,1.0,-,4 Jan,10 Jan,31 Jan,0,,
Clime Capital,ordinary,CAM,I,1.0,-,2.0,100,3,-,3.0,1.0,28 Dec,4 Jan,19 Jan,0,,
Clime Capital,7.5% non-cum. pref,CAMPA,I,4.75,-,9.5,100,-,-,14.25,4.75,28 Dec,4 Jan,18 Jan,0,,
C'wlth Bank  of Aust,perp.exc.(perls v),CBAPA,Q3,286.01,-,870.61,100,-,-,859.46,290.4,18 Jan,24 Jan,31 Jan,0,,
C'wlth Bank  of Aust,perp.exc.(perls iv),CBAPB,Q3,203.08,-,623.63,100,-,-,610.69,208.38,18 Jan,24 Jan,31 Jan,0,,
C'wlth Prop Office,ordinary units,CPA,I,-,2.89,-,-,-,-,2.75,-,22 Dec,30 Dec,28 Feb,0,,
Countplus,ordinary,CUP,I,3.0,-,3.0,100,-,-,-,-,16 Jan,20 Jan,15 Feb,0,,
Credit Suisse PL100,ord/units fully paid,CSW,I,-,0.2195,-,-,-,-,-,-,22 Dec,30 Dec,18 Jan,0,,
Cromwell Property,stapled securities,CMW,I,1.75,-,3.5,-,3,-,5.25,1.75,22 Dec,30 Dec,15 Feb,0,,
Cromwell Property,new,CMWN,I,0.875,-,1.3417,-,3,-,-,-,22 Dec,30 Dec,15 Feb,0,,
Cromwell Property,new iii,CMWNA,I,0.2473,-,0.2473,-,3,-,-,-,22 Dec,30 Dec,15 Feb,0,,
Cromwell Property,new ii,CMWNB,I,0.3044,-,0.3044,-,3,-,-,-,22 Dec,30 Dec,15 Feb,0,,
CS GP100 Aust Tr,ordinary units,CSJ,I,-,3.0136,-,-,-,-,-,-,22 Dec,30 Dec,18 Jan,0,,
CS100 Emrg Mkt Infr,units fully paid,CSU,I,-,0.4623,-,-,-,-,-,-,22 Dec,30 Dec,18 Jan,0,,
DEXUS Prop Grp,stapled units,DXS,I,2.67,-,2.67,-,4,-,2.59,-,22 Dec,30 Dec,29 Feb,0,,
DEXUS Rents Tr,rents,DXRPA,I,152.0,-,310.0,-,-,-,465.0,154.0,22 Dec,30 Dec,17 Jan,0,,
Dicker Data,ordinary,DDR,I,0.93,-,0.93,100,-,-,-,-,29 Dec,5 Jan,12 Jan,1,,
DUET Grp,stapled us prohibit.,DUE,I,8.0,-,8.0,-,3,-,10.0,-,22 Dec,30 Dec,14 Feb,0,,
Ethane Pipeline,stapled securities,EPX,I,4.13,-,7.85,-,-,-,11.7,3.96,22 Dec,30 Dec,13 Jan,0,,
FKP Prop Grp,stapled securities,FKP,I,-,1.4,-,-,3,-,1.4,-,22 Dec,30 Dec,30 Mar,0,,
G8 Education,ordinary,GEM,I,1.0,-,2.0,100,3,-,3.0,1.0,23 Dec,3 Jan,16 Jan,0,,
Generation Healthcare,units,GHC,I,3.34,-,3.34,-,3,-,-,-,22 Dec,30 Dec,28 Feb,0,,
Goodman Grp,stapled us prohibit.,GMG,I,-,1.8,-,-,4,-,1.5,-,22 Dec,30 Dec,28 Feb,0,,
Growthpoint Prop,ord/unit stapled sec,GOZ,I,-,8.7,-,-,4,-,8.4,-,22 Dec,30 Dec,29 Feb,0,,
Growthpoint Prop,stapled new,GOZN,I,-,7.5,-,-,4,-,-,-,22 Dec,30 Dec,29 Feb,0,,
Gunns,forests,GNSPA,I,237.13,-,502.35,-,-,-,518.12,173.21,30 Dec,6 Jan,16 Jan,0,,
Hastings Divers,stapled security,HDF,I,2.5,-,5.0,-,-,-,8.5,2.5,22 Dec,30 Dec,30 Jan,0,,
Hastings High Yld,ordinary units,HHY,I,3.75,-,7.5,-,4,-,11.1,3.7,22 Dec,30 Dec,9 Feb,0,,
Investa Office Fd,stapled securities,IOF,I,0.975,-,1.95,-,4,-,2.925,0.975,22 Dec,30 Dec,28 Feb,0,,
iShares China 25,cdi 1:1,IZZ,F,6.7646,-,61.0869,-,-,-,46.3954,14.5129,20 Dec,22 Dec,12 Jan,0,,
iShares Glb Cons,cdi 1:1,IXI,F,58.2702,-,127.2983,-,-,-,81.8661,54.9494,20 Dec,22 Dec,12 Jan,0,,
iShares Glb Health,cdi 1:1,IXJ,F,35.9412,-,98.9506,-,-,-,74.639,34.4629,20 Dec,22 Dec,12 Jan,0,,
iShares Glb Telco,cdi 1:1,IXP,F,111.3869,-,248.0699,-,-,-,149.0558,85.1966,20 Dec,22 Dec,12 Jan,0,,
iShares Global 100,cdi 1:1,IOO,F,57.2039,-,146.1064,-,-,-,86.8814,43.6325,20 Dec,22 Dec,12 Jan,0,,
iShares MSCI BRIC,cdi 1:1,IBK,I,23.3967,-,23.3967,-,-,-,3.0131,-,21 Dec,23 Dec,13 Jan,0,,
iShares MSCI EAFE,cdi 1:1,IVE,I,48.8287,-,48.8287,-,-,-,45.8566,-,21 Dec,23 Dec,13 Jan,0,,
iShares MSCI Em Mkt,cdi 1:1,IEM,I,29.7627,-,29.7627,-,-,-,2.129,-,21 Dec,23 Dec,13 Jan,0,,
iShares MSCI Hong Kong,cdi 1:1,IHK,I,14.8934,-,14.8934,-,-,-,14.6186,-,21 Dec,23 Dec,13 Jan,0,,
iShares MSCI Japan,cdi 1:1,IJP,I,9.0865,-,9.0865,-,-,-,6.2206,-,21 Dec,23 Dec,13 Jan,0,,
iShares MSCI Sth Korea,cdi 1:1,IKO,I,31.9969,-,31.9969,-,-,-,14.4079,-,21 Dec,23 Dec,13 Jan,0,,
iShares MSCI Singapore,cdi 1:1,ISG,I,23.7752,-,23.7752,-,-,-,26.0578,-,21 Dec,23 Dec,13 Jan,0,,
iShares MSCI Taiwan,cdi 1:1,ITW,I,40.5584,-,40.5584,-,-,-,24.7047,-,21 Dec,23 Dec,13 Jan,0,,
iShares Russell 2000,cdi 1:1,IRU,I,30.1454,-,51.3901,-,-,-,58.3208,19.9011,23 Dec,29 Dec,17 Jan,0,,
iShares S&P 500,cdi 1:1,IVV,I,64.5682,-,118.1214,-,-,-,154.2533,47.6261,23 Dec,29 Dec,17 Jan,0,,
iShares S&P Asia 50,cdi 1:1,IAA,F,60.8728,-,96.4909,-,-,-,34.0182,34.1706,20 Dec,22 Dec,12 Jan,0,,
iShares S&P Europe 350,cdi 1:1,IEU,F,26.9057,-,98.051,-,-,-,73.4491,21.7565,20 Dec,22 Dec,12 Jan,0,,
iShares S&P Mcap 400,cdi 1:1,IJH,I,30.2396,-,55.0846,-,-,-,65.9976,18.8376,23 Dec,29 Dec,17 Jan,0,,
iShares S&P Mcap 600,cdi 1:1,IJR,I,20.4169,-,36.251,-,-,-,51.3272,11.0355,23 Dec,29 Dec,17 Jan,0,,
James Hardie Ind,chess depositary int,JHX,I,4.0132,-,4.0132,-,-,-,-,-,12 Dec,16 Dec,23 Jan,0,,
Lemarne Corp,ordinary,LMC,I,325.0,-,325.0,-,-,-,-,20.0,12 Dec,16 Dec,9 Jan,0,,
Macquarie CPS Tr,conv pref,MQCPA,I,559.31,-,559.31,-,-,-,559.31,-,14 Dec,20 Dec,3 Jan,0,,
Merchant House,ordinary,MHI,I,0.5,-,0.5,-,-,-,0.5,-,16 Jan,20 Jan,27 Jan,0,,
Mesbon China Nylon,ordinary,MES,F,1.0,-,1.0,-,3,-,-,-,5 Mar,9 Mar,30 Mar,1,,
Metcash,ordinary,MTS,I,11.5,-,11.5,100,4,-,11.0,-,9 Dec,15 Dec,6 Jan,0,,
Mirvac Grp,stapled securities,MGR,I,-,2.0,2.0,-,4,-,4.0,-,22 Dec,30 Dec,27 Jan,0,,
Multiplex European,units,MUE,I,-,0.625,9.5,-,-,-,-,-,22 Dec,30 Dec,31 Jan,0,,
Multiplex Sites,sites,MXUPA,I,-,217.0,-,-,-,-,-,-,22 Dec,30 Dec,17 Jan,0,,
Norfolk Grp,ordinary,NFK,I,1.5,-,1.5,-,-,-,-,-,9 Jan,13 Jan,30 Jan,0,,
Preferred Capital,perls iii,PCAPA,I,202.67,-,415.45,100,-,-,622.85,207.5,22 Dec,30 Dec,6 Jan,0,,
Programmed Maint,ordinary,PRG,I,5.0,-,5.0,100,4,-,3.0,-,5 Jan,11 Jan,27 Jan,0,,
Reef Casino Tr,units,RCT,F,-,11.0,9.0,-,-,-,-,11.0,22 Dec,30 Dec,20 Mar,0,,
Ruralco Hldgs,ordinary,RHL,F,9.0,-,18.0,100,4,-,8.0,8.0,28 Nov,2 Dec,9 Jan,0,,
Russell  Aust Value,etf units,RVL,I,-,54.7058,-,-,-,-,-,-,30 Dec,6 Jan,19 Jan,1,,
Russell High Div,etf units,RDV,I,-,59.3273,24.3026,-,-,-,57.0213,71.0672,30 Dec,6 Jan,19 Jan,1,,
Singapore Tel,chess depositary int,SGT,I,5.2291,-,5.2291,-,-,-,5.2141,-,16 Dec,22 Dec,12 Jan,0,,
Skywest Airlines,cdi 1:1,SXR,F,0.936,-,0.936,-,-,-,0.4005,0.85,19 Dec,23 Dec,9 Jan,0,,
SPDR 200 Financials,etf units,OZF,I,58.5034,-,58.5034,90.56,3,-,-,-,22 Dec,30 Dec,9 Jan,0,,
SPDR 200 Fund,etf units,STW,I,105.7899,-,105.7899,81.96,3,-,78.1209,-,22 Dec,30 Dec,9 Jan,0,,
SPDR 200 Resources,etf units,OZR,I,7.6064,-,7.6064,71.92,3,-,-,-,22 Dec,30 Dec,9 Jan,0,,
SPDR 50 Fund,etf units,SFY,I,121.0718,-,121.0718,83.74,3,-,82.2733,-,22 Dec,30 Dec,9 Jan,0,,
SPDR Prop Fund,etf units,SLF,I,2.718,-,12.3552,-,4,-,28.6243,11.4888,30 Dec,6 Jan,6 Mar,0,,
SPDR Small Ords,etf units,SSO,I,26.1698,-,26.1698,73.40,3,-,-,-,22 Dec,30 Dec,9 Jan,0,,
SPDR MSCI Aus Sel HDY,etf units,SYI,I,60.513,-,99.2598,89.81,3,-,18.0572,27.268,22 Dec,30 Dec,9 Jan,0,,
Stockland,units/ord stapled,SGP,I,-,12.0,-,-,4,-,11.8,-,22 Dec,30 Dec,29 Feb,0,,
Suncorp-Metway,pref shares,SBKPB,Q3,134.41,-,420.05,100,-,-,143.43,144.03,27 Feb,2 Mar,14 Mar,0,,
SYD Airport,stapled us prohibit.,SYD,F,10.0,-,10.0,-,4,-,-,-,22 Dec,30 Dec,16 Feb,0,,
Thorn Grp,ordinary,TGA,I,4.0,-,4.0,100,-,-,3.54,-,21 Dec,29 Dec,20 Jan,0,,
Tower,ordinary,TWR,F,-,-,3.052,-,3,-,3.2416,4.632,16 Jan,20 Jan,1 Feb,0,,
Transpacific SPS Tr,non-cum setup pref.,TPAPA,I,-,-,-,-,-,-,300.0,-,26 Mar,30 Mar,18 Apr,0,,
Transurban Grp,triple stapled sec.,TCL,I,14.5,-,14.5,24.14,3,-,13.0,-,22 Dec,30 Dec,14 Feb,0,,
Troy Resources,ordinary,TRY,F,6.0,-,10.0,100,3,-,-,-,9 Dec,15 Dec,6 Jan,0,,
Van Eyk Blueprint,ordinary units,VBP,I,-,1.0,-,-,3,-,1.0,-,22 Dec,30 Dec,16 Mar,0,,
Vngd All-World ex-US,cdi 1:1,VEU,I,117.091,-,117.091,-,-,-,-,86.6323,22 Dec,28 Dec,19 Jan,0,,
Vngd Aus High Yield,etf units,VHY,Q3,-,110.21,105.7872,-,3,-,-,-,3 Jan,6 Jan,20 Jan,1,,
Vngd Aus Large,etf units,VLC,Q3,-,67.4635,51.6629,-,3,-,-,-,3 Jan,6 Jan,20 Jan,1,,
Vngd Aust Property,etf units,VAP,Q3,-,78.3099,133.7441,-,3,-,20.9497,119.4472,3 Jan,6 Jan,20 Jan,1,,
Vngd Aust Shares,etf units,VAS,Q3,-,87.3628,113.7572,-,3,-,220.8999,47.564,3 Jan,6 Jan,20 Jan,1,,
Vngd Aus Small,etf units,VSO,Q3,-,83.2757,-,-,3,-,-,-,3 Jan,6 Jan,20 Jan,1,,
Vngd US Total Market,cdi 1:1,VTS,I,30.8764,-,56.8164,-,-,-,77.8659,22.95,22 Dec,28 Dec,19 Jan,0,,
Westpac Banking,preferred,WBCPA,I,-,125.77,-,-,-,-,-,-,19 Dec,23 Dec,3 Jan,0,,
Westpac Banking,preferred ii,WBCPB,I,-,150.47,-,-,-,-,-,-,19 Dec,23 Dec,3 Jan,0,,
Westpac TPS Tr,float.rate.cvn.pref.,WCTPA,I,101.07,-,206.52,100,-,-,103.75,102.76,8 Dec,14 Dec,3 Jan,0,,
,
