Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4057.6 at 2011-11-25T16:41:38. Report at Friday, November 25, 2011. Processed Saturday at 2011-11-26T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $18.77,
ANZVRH,21.00,22/12/11,4:1,.008,.04,.155,,,,
ANZVRG,22.50,22/12/11,4:1,.001,.04,,,,,
ANZWOG,18.00,24/01/12,4:1,.475,.48,.78,,,,
ANZWOH,21.00,24/01/12,4:1,.125,.18,.125,-3.5,405,,
ANZWOI,24.00,24/01/12,4:1,.025,.03,.15,,,,
ANZWMK,25.00,24/01/12,4:1,.001,,.03,,,,
ANZWOJ,27.00,24/01/12,4:1,,,,,,,
ANZVOA,18.00,23/02/12,4:1,.51,.515,,,,,
ANZVOB,20.00,23/02/12,4:1,.24,.245,,,,,
ANZVOC,22.00,23/02/12,4:1,.091,.096,,,,,
ANZVOG,24.00,23/02/12,4:1,.033,.038,,,,,
,
BHP Billiton Last Sale Price $34.05,
BHPVRG,38.00,22/12/11,4:1,.05,.051,.074,,,,
BHPVRH,40.00,22/12/11,4:1,.006,.04,.045,,,,
BHPVOA,33.00,24/01/12,4:1,.89,.895,.88,-18,10,,
BHPVOB,36.00,24/01/12,4:1,.47,.475,.47,-19,200,,
BHPVOC,39.00,24/01/12,4:1,.22,.225,.225,-8.5,200,,
BHPVOD,42.00,24/01/12,4:1,.079,.084,.145,,,,
BHPWMM,46.00,24/01/12,4:1,.001,,.029,,,,
BHPVOJ,35.00,23/02/12,4:1,.66,.665,,,,,
BHPVOK,37.00,23/02/12,4:1,.43,.435,,,,,
BHPVOL,39.00,23/02/12,4:1,.26,.265,,,,,
BHPVOM,41.00,23/02/12,4:1,.145,.15,,,,,
BHPVOE,43.00,23/02/12,4:1,.078,.083,,,,,
