Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4860.9 at 2011-01-21T16:38:33. Report at Friday, January 21, 2011. Processed Saturday at 2011-01-22T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Grp Last Sale Price $1.53,
AIOWMA,1.65,27/01/11,1:1,.001,,.076,,,,
AIOWMD,1.60,24/03/11,1:1,.05,.058,,,,,
,
Amcor Last Sale Price $6.82,
AMCWMA,7.00,24/03/11,1:1,.22,.235,,,,,
AMCTMC,4.50,23/06/11,1:1,2.36,2.39,2.18,,,,
,
AMP Last Sale Price $5.07,
AMPWOE,5.00,28/01/11,3:1,.057,.062,,,,,
AMPWOF,5.50,28/01/11,3:1,,,,,,,
AMPWOG,5.75,28/01/11,3:1,.011,.021,,,,,
AMPTMC,3.50,23/06/11,1:1,1.615,1.655,,,,,
,
ANZ Banking Grp Last Sale Price $23.33,
ANZVMF,21.00,27/01/11,4:1,.57,,.50,,,,
ANZVMG,23.00,27/01/11,4:1,.10,,,,,,
ANZVMH,25.00,27/01/11,4:1,.001,.05,.31,,,,
ANZVMI,26.00,27/01/11,4:1,.001,,.05,,,,
ANZWOA,23.00,28/01/11,4:1,.17,.175,.16,+1.5,186,,
ANZWOB,25.00,28/01/11,4:1,.01,.02,.155,,,,
ANZWOC,27.00,28/01/11,4:1,.006,,.12,,,,
ANZVZJ,24.00,24/02/11,4:1,.082,.092,.095,+1,290,,
ANZUMA,22.00,24/03/11,4:1,.51,.54,.475,,,,
ANZWOF,22.00,24/03/11,4:1,.545,.55,,,,,
ANZUMB,24.00,24/03/11,4:1,.215,.235,.22,,,,
ANZWOD,24.00,24/03/11,4:1,.265,.27,,,,,
ANZVZK,25.00,24/03/11,4:1,.079,.089,,,,,
ANZWMA,26.00,24/03/11,4:1,.067,.074,.07,-.1,200,,
ANZWOE,26.00,24/03/11,4:1,.095,.10,.19,,,,
ANZTMA,17.00,23/06/11,1:1,6.70,,6.47,,,,
