Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4853.0 at 2010-12-17T16:36:24. Report at Friday, December 17, 2010. Processed Saturday at 2010-12-18T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Grp Last Sale Price $1.60,
AIOWMA,1.65,27/01/11,1:1,.048,.053,.076,,,,
,
Amcor Last Sale Price $6.65,
AMCTMC,4.50,23/06/11,1:1,2.24,2.26,2.18,,,,
,
AMP Last Sale Price $5.37,
AMPWOE,5.00,28/01/11,3:1,.155,.175,,,,,
AMPWOF,5.50,28/01/11,3:1,.061,.076,,,,,
AMPWOG,5.75,28/01/11,3:1,.039,.046,,,,,
AMPTMC,3.50,23/06/11,1:1,1.93,1.97,,,,,
,
ANZ Banking Grp Last Sale Price $23.59,
ANZVZI,25.00,23/12/10,4:1,.001,,.078,,,,
ANZVMF,21.00,27/01/11,4:1,.745,.76,.62,,,,
ANZVMG,23.00,27/01/11,4:1,.325,.335,,,,,
ANZVMH,25.00,27/01/11,4:1,.08,.085,.31,,,,
ANZVMI,26.00,27/01/11,4:1,.037,.041,.05,,,,
ANZWOA,23.00,28/01/11,4:1,.365,.39,.36,,,,
ANZWOB,25.00,28/01/11,4:1,.125,.145,.155,,,,
ANZWOC,27.00,28/01/11,4:1,.027,.032,.12,,,,
ANZVZJ,24.00,24/02/11,4:1,.175,.20,.235,,,,
ANZUMA,22.00,24/03/11,4:1,.665,.675,.765,,,,
ANZUMB,24.00,24/03/11,4:1,.35,.36,.485,,,,
ANZWOD,24.00,24/03/11,4:1,.37,.375,,,,,
ANZWOE,26.00,24/03/11,4:1,.17,.175,.185,,,,
ANZWOF,28.00,24/03/11,4:1,.065,.07,,,,,
ANZTMA,17.00,23/06/11,1:1,7.19,,6.47,,,,
ANZTMC,17.00,23/06/11,1:1,7.14,7.17,,,,,
,
ASX Last Sale Price $38.55,
ASXUMD,40.00,24/03/11,4:1,.445,.475,1.89,,,,
ASXTMC,20.50,23/06/11,1:1,18.47,18.70,,,,,
,
Alumina Last Sale Price $2.61,
AWCWMA,1.80,27/01/11,1:1,.785,.84,.82,+15.5,170,,
AWCTMC,1.00,23/06/11,1:1,1.645,1.705,,,,,
,
AWE Last Sale Price $1.76,
AWEWMA,1.75,24/03/11,1:1,.215,.23,.14,,,,
,
AXA Asia Pacific Last Sale Price $6.26,
AXAWSA,0.00,25/03/20,1:1,,,5.19,,,,
,
BHP Billiton Last Sale Price $45.03,
BHPWOJ,41.00,23/12/10,4:1,1.045,1.13,,,,,
BHPVOC,42.00,23/12/10,4:1,.815,.83,.805,,,,
BHPVOB,42.50,23/12/10,4:1,.70,.71,.795,,,,
BHPWOK,43.00,23/12/10,4:1,.57,.645,.72,,,,
BHPVZK,44.00,23/12/10,4:1,.26,.315,.235,,,,
BHPWOL,45.00,23/12/10,4:1,.20,.25,1.05,,,,
BHPVOF,46.00,23/12/10,4:1,.086,.115,.09,-3.5,3000,,
BHPVMI,39.00,27/01/11,4:1,1.625,1.645,.86,,,,
BHPVMH,40.00,27/01/11,4:1,1.395,1.43,1.13,,,,
BHPVMJ,44.00,27/01/11,4:1,.585,.605,.68,,,,
BHPVMK,46.00,27/01/11,4:1,.30,.32,.385,,,,
BHPWOC,40.00,24/02/11,4:1,1.575,1.58,,,,,
BHPWOD,42.00,24/02/11,4:1,1.18,1.185,.935,,,,
BHPVZL,44.00,24/02/11,4:1,.60,.625,,,,,
BHPWOE,44.00,24/02/11,4:1,.84,.845,,,,,
BHPWOF,46.00,24/02/11,4:1,.545,.59,.485,,,,
BHPWME,43.00,24/03/11,4:1,1.025,1.09,1.01,,,,
BHPWMD,48.00,24/03/11,4:1,.36,.375,.39,,,,
BHPTMC,25.00,23/06/11,1:1,20.72,20.86,,,,,
BHPTMD,31.00,23/06/11,1:1,14.88,14.96,,,,,
,
Boart Longyear Last Sale Price $4.35,
BLYWMA,3.50,27/01/11,1:1,.875,.895,.855,,,,
BLYTMC,2.00,23/06/11,1:1,2.38,2.40,,,,,
,
Bank of Qld Last Sale Price $10.69,
BOQTMC,6.00,23/06/11,1:1,4.91,4.94,,,,,
,
BlueScope Steel Last Sale Price $2.29,
BSLUMC,2.25,27/01/11,1:1,.14,.155,.14,,,,
BSLWOA,2.00,24/02/11,2:1,.195,.20,.195,,,,
BSLWOB,2.50,24/02/11,2:1,.062,.067,,,,,
BSLTMC,1.50,23/06/11,1:1,.845,.865,,,,,
,
Brambles Last Sale Price $6.97,
BXBVMF,7.00,24/03/11,1:1,.50,.51,,,,,
BXBTMC,4.00,23/06/11,1:1,3.07,3.09,,,,,
,
C'wlth Bank of Aust Last Sale Price $50.70,
CBAVZH,50.00,23/12/10,5:1,.155,.19,.185,,,,
CBAVMF,49.00,27/01/11,4:1,.715,.755,.85,,,,
CBAVMG,52.00,27/01/11,4:1,.275,.305,.32,,,,
CBAVMH,53.00,27/01/11,4:1,.19,.21,.345,,,,
CBAVMI,60.00,27/01/11,4:1,.019,.03,.043,,,,
CBAWOD,53.00,28/01/11,5:1,.26,.265,.24,,,,
CBAWOE,55.00,28/01/11,5:1,.13,.135,.14,,,,
CBAWOF,58.00,28/01/11,5:1,.043,.053,.058,,,,
CBAVZI,52.00,24/02/11,5:1,.12,.145,.14,,,,
CBAWOL,47.00,24/03/11,5:1,.99,.995,1.03,,,,
CBAWOM,51.00,24/03/11,5:1,.50,.545,.57,+2,50,,
