Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4734.8 at 2011-03-11T16:35:46. Report at Friday, March 11, 2011. Processed Saturday at 2011-03-12T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Grp Last Sale Price $1.69,
AIOWMD,1.60,24/03/11,1:1,.086,,,,,,
AIOVMA,1.80,23/06/11,1:1,.077,.084,,,,,
,
Amcor Last Sale Price $6.87,
AMCWMA,7.00,24/03/11,1:1,.075,,,,,,
AMCTMC,4.50,23/06/11,1:1,2.47,,2.61,,,,
,
AMP Last Sale Price $5.35,
AMPTMC,3.50,23/06/11,1:1,1.965,,,,,,
,
ANZ Banking Grp Last Sale Price $23.17,
ANZUMA,22.00,24/03/11,4:1,.32,,.485,,,,
ANZWOF,22.00,24/03/11,4:1,.345,.35,.345,-11,21,,
ANZUMB,24.00,24/03/11,4:1,.04,.045,.045,-7,400,,
ANZWOD,24.00,24/03/11,4:1,.068,.073,.355,,,,
ANZVZK,25.00,24/03/11,4:1,.001,,.08,,,,
ANZWMA,26.00,24/03/11,4:1,.001,,.088,,,,
ANZWOE,26.00,24/03/11,4:1,.012,.017,.19,,,,
ANZWOG,23.00,26/05/11,4:1,.29,.295,.29,-8.5,290,,
ANZWOH,25.00,26/05/11,4:1,.12,.125,.18,,,,
ANZVZL,26.00,26/05/11,4:1,.017,.04,,,,,
ANZWOI,27.00,26/05/11,4:1,.041,.046,.11,,,,
ANZTMA,17.00,23/06/11,1:1,6.29,,8.24,,,,
ANZTMC,17.00,23/06/11,1:1,6.06,,7.93,,,,
ANZVMA,23.00,23/06/11,4:1,.355,.38,,,,,
ANZVMB,25.00,23/06/11,4:1,.155,.175,.23,,,,
ANZVMC,27.00,23/06/11,4:1,.068,.076,.07,-4,4000,,
,
ASX Last Sale Price $35.84,
ASXUMD,40.00,24/03/11,4:1,.003,,1.89,,,,
ASXTMC,20.50,23/06/11,1:1,15.99,16.22,,,,,
,
Alumina Last Sale Price $2.22,
AWCWMB,2.75,24/03/11,1:1,.001,,,,,,
AWCTMC,1.00,23/06/11,1:1,1.25,1.29,,,,,
AWCVMA,2.50,23/06/11,1:1,.12,.135,,,,,
,
AWE Last Sale Price $1.63,
AWEWMA,1.75,24/03/11,1:1,.018,,.185,,,,
,
BHP Billiton Last Sale Price $44.19,
BHPWME,43.00,24/03/11,4:1,.43,,.99,,,,
BHPWMA,45.00,24/03/11,4:1,.15,,.51,,,,
BHPVZM,47.00,24/03/11,4:1,.015,.04,.04,,,,
BHPWMD,48.00,24/03/11,4:1,.004,,.135,,,,
BHPWMB,50.00,24/03/11,4:1,.001,.035,.035,,,,
BHPWOM,44.00,28/04/11,4:1,.575,.58,.565,-8,754,,
BHPWON,46.00,28/04/11,4:1,.365,.37,.43,,,,
BHPWOO,48.00,28/04/11,4:1,.20,.205,.47,,,,
BHPVOA,50.00,28/04/11,4:1,.105,.11,.11,-3.5,150,,
BHPVZN,48.00,26/05/11,4:1,.165,.185,,,,,
BHPTMC,25.00,23/06/11,1:1,19.65,19.78,,,,,
BHPTMD,31.00,23/06/11,1:1,13.69,13.82,,,,,
BHPVMA,38.00,23/06/11,4:1,1.855,1.885,,,,,
BHPVMB,42.00,23/06/11,4:1,1.105,1.13,1.135,,47,,
BHPWOA,45.00,23/06/11,4:1,.745,.75,.73,-10.5,50,,
BHPWOB,47.00,23/06/11,4:1,.52,.525,,,,,
BHPVMC,48.00,23/06/11,4:1,.345,.36,,,,,
BHPWOG,49.00,23/06/11,4:1,.345,.35,,,,,
BHPVMD,50.00,23/06/11,4:1,.205,.22,,,,,
BHPWOH,51.00,23/06/11,4:1,.22,.225,,,,,
BHPVME,53.00,23/06/11,4:1,.082,.09,.125,,,,
,
Boart Longyear Last Sale Price $4.48,
BLYWMB,4.50,24/03/11,1:1,.13,,,,,,
BLYTMC,2.00,23/06/11,1:1,2.49,2.53,2.61,,,,
BLYVMA,4.50,23/06/11,1:1,.445,.465,,,,,
,
Bank of Qld Last Sale Price $9.69,
BOQTMC,6.00,23/06/11,1:1,3.63,,,,,,
,
BlueScope Steel Last Sale Price $1.86,
BSLWMA,2.50,24/03/11,1:1,.001,,,,,,
BSLWOC,2.25,28/04/11,2:1,.022,.027,,,,,
BSLWOD,2.75,28/04/11,2:1,.011,.016,,,,,
BSLTMC,1.50,23/06/11,1:1,.43,.45,,,,,
BSLWOE,2.25,23/06/11,2:1,.041,.046,.05,,,,
BSLWOF,2.75,23/06/11,2:1,.015,.02,,,,,
,
Brambles Last Sale Price $6.71,
BXBVMF,7.00,24/03/11,1:1,.052,,,,,,
BXBTMC,4.00,23/06/11,1:1,2.80,2.85,,,,,
,
C'wlth Bank of Aust Last Sale Price $50.86,
CBAWOL,47.00,24/03/11,5:1,.835,.84,.83,-59.5,2356,,
CBAWOM,51.00,24/03/11,5:1,.23,.235,.235,-2.5,500,,
CBAWMA,52.00,24/03/11,4:1,.125,,.30,,,,
CBAVZJ,53.00,24/03/11,5:1,.021,.04,.042,,,,
CBAUMA,54.00,24/03/11,4:1,.026,.032,.49,,,,
CBAWON,55.00,24/03/11,5:1,.029,.034,.125,,,,
CBAWMB,56.00,24/03/11,4:1,.001,,,,,,
CBAWOA,51.00,26/05/11,5:1,.57,.575,.665,,,,
CBAWOB,54.00,26/05/11,5:1,.295,.30,.425,,,,
CBAVZK,56.00,26/05/11,4:1,.075,.089,.085,-1.5,200,,
CBAWOC,57.00,26/05/11,5:1,.13,.135,.205,,,,
CBATME,34.00,23/06/11,1:1,17.60,17.76,,,,,
CBATMD,42.00,23/06/11,1:1,9.87,10.03,,,,,
CBAVMA,48.00,23/06/11,4:1,1.285,1.315,,,,,
CBAVMB,51.00,23/06/11,4:1,.825,.855,,,,,
CBAVMC,53.00,23/06/11,4:1,.58,.605,,,,,
CBAVME,54.00,23/06/11,4:1,.48,.50,,,,,
CBAVMD,56.00,23/06/11,4:1,.31,.33,,,,,
,
Computershare Last Sale Price $9.41,
CPUTMC,6.50,23/06/11,1:1,3.03,3.06,,,,,
,
CSL Last Sale Price $34.82,
CSLTMC,21.50,23/06/11,1:1,13.76,13.92,,,,,
,
David Jones Last Sale Price $4.53,
DJSWMB,5.00,24/03/11,1:1,.003,,,,,,
,
Equinox Minerals Last Sale Price $5.15,
EQNWMA,6.25,24/03/11,1:1,.001,,,,,,
EQNTMC,3.00,23/06/11,1:1,2.22,2.24,2.29,,,,
EQNVMA,6.00,23/06/11,1:1,.255,.26,,,,,
,
Fortescue Metals Grp Last Sale Price $5.88,
FMGWMA,7.00,24/03/11,1:1,.001,,.135,,,,
FMGWMB,7.50,24/03/11,1:1,.001,,.032,,,,
FMGWOA,7.00,28/04/11,3:1,.041,.046,.16,,,,
FMGWOB,8.00,28/04/11,3:1,.014,.019,,,,,
FMGVZA,8.00,26/05/11,2:1,.002,.04,,,,,
FMGTMC,3.50,23/06/11,1:1,2.43,2.50,3.04,,,,
FMGWOC,6.00,23/06/11,3:1,.205,.21,,,,,
FMGVMA,7.00,23/06/11,1:1,.175,.195,,,,,
FMGVMB,7.50,23/06/11,1:1,.10,.115,.10,-3,1150,,
FMGWOD,7.50,23/06/11,3:1,.054,.059,.135,,,,
,
Insurance Aust Grp Last Sale Price $3.47,
IAGTMC,2.50,23/06/11,1:1,1.045,1.075,,,,,
,
Incitec Pivot Last Sale Price $4.20,
IPLWMB,4.00,24/03/11,1:1,.24,,.265,,,,
IPLWMC,4.25,24/03/11,1:1,.093,,.36,,,,
IPLTMA,2.50,23/06/11,1:1,1.71,,2.08,,,,
IPLTMC,2.50,23/06/11,1:1,1.69,,,,,,
