Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5228.8 at 2013-10-11T16:43:06. Report at Friday, October 11, 2013. Processed Saturday at 2013-10-12T01:00:13+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $31.29,
ANZVMA,30.00,24/10/13,4:1,.33,.355,.40,,,,
ANZVRD,30.00,24/10/13,4:1,.415,.425,.345,,,,
ANZVRE,30.00,28/11/13,4:1,.48,.485,,,,,
ANZVMB,31.00,19/12/13,4:1,.25,.275,.17,,,,
ANZVRB,32.00,19/12/13,4:1,.335,.34,,,,,
ANZWOA,30.00,30/01/14,4:1,.545,.55,.54,+8,300,,
ANZWOB,32.00,30/01/14,4:1,.305,.31,,,,,
,
BHP Billiton Last Sale Price $35.13,
BHPVRH,34.00,24/10/13,4:1,.455,.47,,,,,
BHPVRG,35.00,24/10/13,4:1,.29,.30,.235,,,,
BHPVMA,38.00,24/10/13,4:1,.007,,.008,,,,
BHPVRI,37.00,28/11/13,4:1,.31,.32,,,,,
BHPVMB,37.00,19/12/13,4:1,.23,.265,.255,+4.5,250,,
BHPVRB,37.00,19/12/13,4:1,.415,.425,,,,,
BHPWOG,36.00,30/01/14,4:1,.63,.635,,,,,
BHPWOH,38.00,30/01/14,4:1,.42,.425,,,,,
BHPWOI,40.00,30/01/14,4:1,.265,.27,,,,,
,
C'wlth Bank of Aust Last Sale Price $72.32,
CBAVRD,74.00,24/10/13,4:1,.105,.115,.077,+3.4,400,,
CBAVMA,75.00,24/10/13,4:1,.075,.098,.071,-19.4,150,,
CBAVRE,75.00,28/11/13,4:1,.64,.655,,,,,
CBAVMB,75.00,19/12/13,4:1,.41,.44,.28,,,,
CBAVRB,75.00,19/12/13,4:1,.825,.835,.73,,,,
CBAWOA,74.00,30/01/14,5:1,.83,.835,.81,,,,
CBAWOB,77.00,30/01/14,5:1,.59,.595,.56,+7.5,50,,
,
Fortescue Metals Grp Last Sale Price $5.00,
FMGVRC,4.00,24/10/13,2:1,.505,.515,.245,,,,
FMGVRA,4.75,28/11/13,2:1,.285,.29,,,,,
FMGVRD,5.00,19/12/13,2:1,,,,,,,
FMGWOA,4.50,30/01/14,3:1,.33,.335,,,,,
FMGWOB,5.00,30/01/14,3:1,.235,.24,,,,,
,
Fonterra S/H Fund Last Sale Price $6.12,
FSFWCA,3.00,27/02/14,1:1,3.13,,,,,,
,
Macquarie Grp Last Sale Price $48.05,
MQGVRC,47.00,28/11/13,4:1,.725,.73,.725,+7.5,180,,
MQGWOA,49.00,30/01/14,4:1,.87,.875,1.045,,,,
MQGWOB,52.00,30/01/14,4:1,.59,.595,.59,+1,300,,
,
National Aust Bank Last Sale Price $34.87,
NABVRD,31.00,24/10/13,4:1,1.005,1.015,,,,,
NABVMA,33.00,24/10/13,4:1,.485,.51,.495,,,,
NABVRE,33.00,28/11/13,4:1,.60,.605,,,,,
NABVMB,32.00,19/12/13,4:1,.655,,.55,,,,
NABVRB,35.00,19/12/13,4:1,.44,.45,,,,,
NABWOA,34.00,30/01/14,4:1,.56,.565,.55,,,,
NABWOB,36.00,30/01/14,4:1,.335,.34,.36,,,,
,
Newcrest Min Last Sale Price $10.50,
NCMVRC,12.00,24/10/13,4:1,.007,,.555,,,,
NCMVMA,13.00,24/10/13,4:1,.001,,.048,,,,
NCMVRB,14.00,24/10/13,4:1,.001,,.05,,,,
NCMVRA,15.00,28/11/13,4:1,.015,.03,.049,,,,
NCMVMB,13.00,19/12/13,4:1,.058,.088,.105,,,,
NCMVRD,14.00,19/12/13,4:1,,,,,,,
NCMWOA,12.00,30/01/14,4:1,.24,.245,.26,,,,
NCMWOB,14.00,30/01/14,4:1,.125,.13,,,,,
,
QBE Insurance Grp Last Sale Price $14.29,
QBEWOA,15.00,30/01/14,4:1,.26,.265,,,,,
QBEWOB,16.50,30/01/14,4:1,.135,.14,.14,,,,
,
Rio Tinto Last Sale Price $61.58,
RIOVRH,57.00,24/10/13,6:1,.77,,.93,,,,
RIOVRI,60.00,24/10/13,6:1,.495,.515,.38,,,,
RIOVMA,62.00,24/10/13,4:1,.325,.35,.255,,,,
RIOVRA,63.00,28/11/13,6:1,.54,.555,,,,,
RIOVMB,64.00,19/12/13,4:1,.625,.65,.94,,,,
RIOVRD,65.00,19/12/13,6:1,,,,,,,
RIOWOA,64.00,30/01/14,6:1,.745,.75,,,,,
RIOWOB,68.00,30/01/14,6:1,.475,.48,,,,,
,
Telstra Corp Last Sale Price $4.97,
TLSVMA,5.00,24/10/13,2:1,.016,,.048,,,,
TLSVMB,5.10,19/12/13,2:1,.051,.074,.079,,,,
TLSWOA,5.00,30/01/14,2:1,.155,.16,,,,,
TLSWOB,5.25,30/01/14,2:1,.105,.11,,,,,
,
Unilife Corp Last Sale Price $0.56,
UNSWCA,0.30,19/12/13,1:1,.29,,.40,,,,
,
Westpac Banking Last Sale Price $32.99,
WBCVRE,30.00,24/10/13,4:1,.785,.795,,,,,
WBCVMA,33.00,24/10/13,4:1,.12,.145,.084,,,,
WBCVRD,33.00,28/11/13,4:1,,,,,,,
WBCVMB,34.00,19/12/13,4:1,.14,.165,,,,,
WBCVRB,34.00,19/12/13,4:1,.33,.335,,,,,
WBCWOA,32.00,30/01/14,4:1,.575,.58,.445,,,,
WBCWOB,34.00,30/01/14,4:1,.345,.35,,,,,
,
Wesfarmers Last Sale Price $41.73,
WESWOA,41.00,30/01/14,4:1,.85,.855,,,,,
WESWOB,44.00,30/01/14,4:1,.49,.495,,,,,
,
Woodside Petroleum Last Sale Price $38.00,
WPLVRC,39.00,24/10/13,4:1,.17,.175,,,,,
WPLVRA,39.00,28/11/13,4:1,.42,.425,,,,,
WPLWOA,38.00,30/01/14,5:1,.605,.61,,,,,
WPLWOB,41.00,30/01/14,5:1,.33,.335,,,,,
,
Equity Put Warrants,
ANZ Banking Grp Last Sale Price $31.29,
ANZVRS,28.00,24/10/13,4:1,.031,.032,,,,,
ANZVMP,29.00,24/10/13,4:1,.001,.03,,,,,
ANZVRP,28.00,28/11/13,4:1,.175,.18,,,,,
ANZVMQ,28.00,19/12/13,4:1,.10,.125,.15,,,,
ANZVRQ,30.00,19/12/13,4:1,.41,.415,,,,,
ANZWOU,28.00,30/01/14,4:1,.21,.215,,,,,
ANZWOT,30.00,30/01/14,4:1,.375,.38,,,,,
,
BHP Billiton Last Sale Price $35.13,
BHPVRR,33.00,24/10/13,4:1,.12,.125,,,,,
BHPVRS,34.00,24/10/13,4:1,.064,,.325,,,,
BHPVMP,36.00,24/10/13,4:1,.325,.35,.225,,,,
BHPVRP,34.00,28/11/13,4:1,.39,.39,.405,,,,
BHPVMQ,35.00,19/12/13,4:1,.42,.445,,,,,
BHPVRQ,35.00,19/12/13,4:1,.58,.58,,,,,
BHPWOR,33.00,30/01/14,4:1,.475,.48,.47,+2.5,40,,
BHPWOQ,35.00,30/01/14,4:1,.675,.68,,,,,
BHPWOP,37.00,30/01/14,4:1,.93,.935,,,,,
,
C'wlth Bank of Aust Last Sale Price $72.32,
CBAVRU,70.00,24/10/13,4:1,.265,.265,,,,,
CBAVMP,72.00,24/10/13,4:1,.265,.29,.415,,,,
CBAVRP,70.00,28/11/13,4:1,.65,.65,,,,,
CBAVRQ,70.00,19/12/13,4:1,.815,.815,,,,,
CBAVMQ,72.00,19/12/13,4:1,.62,.645,.815,,,,
CBAWOU,71.00,30/01/14,5:1,.775,.78,.785,-9,25,,
CBAWOT,74.00,30/01/14,5:1,1.065,1.07,,,,,
,
Fortescue Metals Grp Last Sale Price $5.00,
FMGVRU,3.50,24/10/13,2:1,.001,,.021,,,,
FMGVRP,4.00,28/11/13,2:1,.057,.058,.14,,,,
FMGVRQ,4.00,19/12/13,2:1,.085,.086,,,,,
FMGWOU,4.00,30/01/14,3:1,.10,.105,.105,,,,
FMGWOT,4.50,30/01/14,3:1,.155,.16,,,,,
,
Macquarie Grp Last Sale Price $48.05,
MQGVRP,42.00,28/11/13,4:1,.315,.32,.395,,,,
MQGWOU,46.00,30/01/14,4:1,.89,.895,.90,,,,
MQGWOT,49.00,30/01/14,4:1,1.265,1.27,1.15,,,,
,
National Aust Bank Last Sale Price $34.87,
NABVRR,30.00,24/10/13,4:1,.016,.03,.045,,,,
NABVMP,32.00,24/10/13,4:1,.001,,.045,,,,
NABVRP,31.23,28/11/13,4:1,.215,.22,,,,,
NABVMQ,31.00,19/12/13,4:1,.09,.115,.14,,,,
NABVRQ,33.00,19/12/13,4:1,.435,.435,,,,,
NABWOU,32.00,30/01/14,4:1,.32,.325,.32,-6.5,148,,
NABWOT,34.00,30/01/14,4:1,.515,.52,.61,,,,
,
Newcrest Min Last Sale Price $10.50,
NCMVRU,10.00,24/10/13,4:1,.11,.115,.083,,,,
NCMVMP,12.00,24/10/13,4:1,.375,.40,.17,,,,
NCMVRT,12.00,24/10/13,4:1,.39,.395,.19,,,,
NCMVRP,13.04,28/11/13,4:1,.695,.70,,,,,
NCMVMQ,10.00,19/12/13,4:1,.19,.215,.13,,,,
NCMVRQ,10.00,19/12/13,4:1,.26,.265,,,,,
NCMWOU,11.00,30/01/14,4:1,.43,.435,,,,,
NCMWOT,13.00,30/01/14,4:1,.775,.78,,,,,
,
QBE Insurance Grp Last Sale Price $14.29,
QBEWOU,13.00,30/01/14,4:1,.185,.19,.20,,,,
QBEWOT,14.50,30/01/14,4:1,.34,.345,.325,,,,
,
Rio Tinto Last Sale Price $61.58,
RIOVRQ,52.00,24/10/13,6:1,.018,.03,,,,,
RIOVRP,55.00,24/10/13,6:1,.057,.056,,,,,
RIOVMP,60.00,24/10/13,4:1,.21,.235,.42,,,,
RIOVRR,58.00,28/11/13,6:1,.40,.40,,,,,
RIOVMQ,58.00,19/12/13,4:1,.50,.525,.52,+1.5,650,,
RIOVRS,60.00,19/12/13,6:1,.65,.65,,,,,
RIOWOU,59.00,30/01/14,6:1,.715,.72,.82,,,,
RIOWOT,63.00,30/01/14,6:1,1.005,1.01,,,,,
,
Telstra Corp Last Sale Price $4.97,
TLSVMP,4.80,24/10/13,2:1,.001,,,,,,
TLSVMQ,4.70,19/12/13,2:1,.023,.046,,,,,
