Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4740.5 at 2010-10-08T16:38:50. Report at Friday, October 8, 2010. Processed Saturday at 2010-10-09T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Grp Last Sale Price $1.69,
AIOWMA,1.80,27/01/11,1:1,.077,.084,.09,,,,
,
Amcor Last Sale Price $6.50,
AMCTMA,4.50,23/06/11,1:1,2.19,2.21,,,,,
,
AMP Last Sale Price $5.28,
AMPWOC,5.75,25/11/10,3:1,.039,.044,,,,,
AMPWOD,6.25,25/11/10,3:1,.017,.022,,,,,
AMPWOE,5.00,28/01/11,3:1,.20,.205,,,,,
AMPWOF,5.50,28/01/11,3:1,.11,.115,,,,,
AMPWOG,5.75,28/01/11,3:1,.078,.083,,,,,
AMPTMA,3.50,23/06/11,1:1,1.88,1.905,,,,,
,
ANZ Banking Grp Last Sale Price $24.07,
ANZVZG,25.00,28/10/10,4:1,.034,.043,,,,,
ANZWOJ,22.00,25/11/10,4:1,.525,.53,,,,,
ANZWOK,23.50,25/11/10,4:1,.265,.285,.285,+1.5,400,,
ANZVZH,25.00,25/11/10,4:1,.04,.049,,,,,
ANZWOL,25.00,25/11/10,4:1,.12,.125,.125,,,,
ANZWOM,26.50,25/11/10,4:1,.05,.055,,,,,
ANZVMF,21.00,27/01/11,4:1,.88,.91,.805,,,,
ANZVMG,23.00,27/01/11,4:1,.525,.545,,,,,
ANZVMH,25.00,27/01/11,4:1,.27,.285,.315,,,,
ANZVMI,26.00,27/01/11,4:1,.185,.20,.155,,,,
ANZWOA,23.00,28/01/11,4:1,.53,.535,,,,,
ANZWOB,25.00,28/01/11,4:1,.275,.28,,,,,
ANZWOC,27.00,28/01/11,4:1,.105,.11,,,,,
ANZUMA,22.00,24/03/11,4:1,.79,.815,,,,,
ANZUMB,24.00,24/03/11,4:1,.50,.52,.485,,,,
ANZTMA,17.00,23/06/11,1:1,7.43,7.54,7.07,,,,
,
ASX Last Sale Price $33.80,
ASXUMD,31.00,24/03/11,4:1,1.17,1.195,.765,,,,
ASXTMA,20.50,23/06/11,1:1,13.84,13.94,,,,,
,
Alumina Last Sale Price $1.99,
AWCWMA,1.80,27/01/11,1:1,.335,.35,.27,,,,
AWCTMA,1.00,23/06/11,1:1,1.015,1.03,,,,,
,
AWE Last Sale Price $1.53,
AWEWMA,1.75,24/03/11,1:1,.175,.18,.255,,,,
,
AXA Asia Pacific Last Sale Price $5.20,
AXAWSA,0.00,25/03/20,1:1,,,5.18,,,,
,
BHP Billiton Last Sale Price $41.00,
BHPWOA,36.00,28/10/10,4:1,1.30,1.305,.95,,,,
BHPVZI,38.00,28/10/10,4:1,.765,.81,.735,,,,
BHPWOB,38.00,28/10/10,4:1,.835,.84,.825,,,,
BHPWOG,40.00,28/10/10,4:1,.45,.455,.45,+14,500,,
BHPWOH,42.00,28/10/10,4:1,.185,.19,.195,+1,150,,
BHPWOI,44.00,28/10/10,4:1,.061,.066,.057,,,,
BHPWMC,38.00,25/11/10,4:1,.955,.98,.66,,,,
BHPVZJ,40.00,25/11/10,4:1,.495,.535,.295,,,,
BHPWOJ,38.00,23/12/10,4:1,1.13,1.135,,,,,
BHPVOB,39.00,23/12/10,4:1,.95,.955,.795,,,,
BHPWOK,40.00,23/12/10,4:1,.785,.79,,,,,
BHPWOL,41.00,23/12/10,4:1,.635,.64,,,,,
BHPVOC,42.00,23/12/10,4:1,.52,.525,.425,,,,
BHPVOF,46.00,23/12/10,4:1,.18,.185,,,,,
BHPVMI,39.00,27/01/11,4:1,1.065,1.085,.86,,,,
BHPVMH,40.00,27/01/11,4:1,.91,.93,.765,,,,
BHPVMJ,44.00,27/01/11,4:1,.44,.455,.385,,,,
BHPVMK,46.00,27/01/11,4:1,.25,.265,.24,,,,
BHPWMD,41.00,24/03/11,4:1,.965,.98,,,,,
