Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4302.8 at 2012-08-10T16:42:36. Report at Friday, August 10, 2012. Processed Saturday at 2012-08-11T01:00:10+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $23.84,
ANZVOA,22.00,30/08/12,4:1,.525,.54,.42,,,,
ANZWRN,22.00,30/08/12,4:1,.50,.495,,,,,
ANZWRK,23.50,30/08/12,4:1,.17,.165,,,,,
ANZVOB,24.00,30/08/12,4:1,.18,.185,,,,,
ANZVOC,26.00,30/08/12,4:1,.035,.04,,,,,
ANZVOD,22.00,27/09/12,4:1,.605,.61,.545,,,,
ANZWMA,22.00,27/09/12,4:1,.525,.565,,,,,
ANZWRO,22.50,27/09/12,4:1,.43,.425,,,,,
ANZWMB,23.50,27/09/12,4:1,.245,.27,,,,,
ANZVOE,24.00,27/09/12,4:1,.275,.28,,,,,
ANZWRL,24.00,27/09/12,4:1,.16,.155,,,,,
ANZVOG,26.00,27/09/12,4:1,.091,.096,,,,,
ANZWMC,22.50,25/10/12,4:1,.485,.51,,,,,
ANZWRA,23.00,25/10/12,4:1,.38,.375,,,,,
ANZWMD,24.00,25/10/12,4:1,.235,.26,.25,,,,
ANZWRB,24.50,25/10/12,4:1,.15,.15,,,,,
ANZWME,23.00,29/11/12,4:1,.34,.365,,,,,
ANZWMF,25.00,29/11/12,4:1,.105,.13,,,,,
,
BHP Billiton Last Sale Price $32.69,
BHPVOJ,31.00,30/08/12,4:1,.63,.645,.385,,,,
BHPWRL,31.00,30/08/12,4:1,.505,.50,.36,,,,
BHPWRK,32.00,30/08/12,4:1,.305,.305,.18,,,,
BHPVOK,33.00,30/08/12,4:1,.32,.33,.235,,,,
BHPVOL,35.00,30/08/12,4:1,.13,.14,.31,,,,
BHPVOM,37.00,30/08/12,4:1,.048,.053,.125,,,,
BHPVOA,31.00,27/09/12,4:1,.705,.72,.545,,,,
BHPWMA,31.00,27/09/12,4:1,.53,.555,,,,,
BHPVON,33.00,27/09/12,4:1,.43,.44,.38,,,,
BHPWMB,33.00,27/09/12,4:1,.255,.28,.205,,,,
BHPWRM,33.00,27/09/12,4:1,.15,.175,.175,,,,
