Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5788.0 at 2015-03-13T16:53:36. Report at Friday, March 13, 2015. Processed Saturday at 2015-03-14T01:00:11+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $35.44,
ANZWOG,33.50,26/03/15,4:1,.51,.515,.505,,,,
ANZWOH,35.50,26/03/15,4:1,.135,.14,.13,+3,1300,,
ANZWOI,35.50,24/09/15,4:1,.58,.585,,,,,
ANZWOJ,37.50,24/09/15,4:1,.375,.38,,,,,
,
BHP Billiton Last Sale Price $29.76,
BHPWOD,36.00,26/03/15,4:1,.001,,.009,,,,
BHPWOE,38.00,26/03/15,4:1,.001,,.012,,,,
BHPWOF,40.00,26/03/15,4:1,.001,,.001,,,,
BHPWOG,33.00,24/09/15,4:1,.42,.425,,,,,
BHPWOH,36.00,24/09/15,4:1,.235,.24,.265,,,,
BHPWOI,39.00,24/09/15,4:1,.13,.135,.16,,,,
,
C'wlth Bank of Aust Last Sale Price $91.32,
CBAWOG,81.00,26/03/15,5:1,2.08,,.89,,,,
CBAWOH,85.00,26/03/15,5:1,1.305,1.31,1.175,,,,
CBAWOI,92.00,24/09/15,5:1,1.235,1.24,,,,,
CBAWOJ,96.00,24/09/15,5:1,.93,.935,,,,,
,
Fortescue Metals Grp Last Sale Price $2.00,
FMGWOG,4.00,26/03/15,3:1,.001,,.027,,,,
FMGWOH,4.50,26/03/15,3:1,.001,,.018,,,,
FMGWOI,2.50,24/09/15,3:1,.11,.115,.105,,1000,,
FMGWOJ,3.00,24/09/15,3:1,.069,.074,,,,,
,
Fox Inc Nasdaq ClassB,
FX1WMA,0.01,17/06/16,1:1,43.64,43.70,43.42,-28,31,,
FX1WUA,0.01,10/03/22,1:1,43.61,43.62,43.42,-24.5,193,,
,
Fox Inc Nasdaq ClassA,
FX2WUA,0.01,10/03/22,1:1,45.14,45.15,,,,,
,
Macquarie Grp Last Sale Price $75.39,
MQGWOG,58.00,26/03/15,4:1,4.36,,.935,,,,
MQGWOH,61.00,26/03/15,4:1,3.61,,2.95,,,,
MQGWOI,74.00,24/09/15,4:1,2.02,2.03,,,,,
MQGWOJ,78.00,24/09/15,4:1,1.655,1.66,,,,,
,
National Aust Bank Last Sale Price $37.74,
NABWOG,35.00,26/03/15,4:1,.71,.715,.29,,,,
NABWOH,37.00,26/03/15,4:1,.29,.295,.45,,,,
NABWOI,38.00,24/09/15,4:1,.615,.62,,,,,
