Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4872.9 at 2010-11-05T16:41:17. Report at Friday, November 5, 2010. Processed Saturday at 2010-11-06T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Grp Last Sale Price $1.60,
AIOWMA,1.65,27/01/11,1:1,.08,.083,.071,,,,
,
Amcor Last Sale Price $6.81,
AMCTMA,4.50,23/06/11,1:1,2.43,2.44,,,,,
,
AMP Last Sale Price $5.37,
AMPWOC,5.75,25/11/10,3:1,.024,.034,,,,,
AMPWOD,6.25,25/11/10,3:1,.011,.021,,,,,
AMPWOE,5.00,28/01/11,3:1,.20,.21,,,,,
AMPWOF,5.50,28/01/11,3:1,.105,.11,,,,,
AMPWOG,5.75,28/01/11,3:1,.073,.078,,,,,
AMPTMA,3.50,23/06/11,1:1,1.945,1.95,,,,,
,
ANZ Banking Grp Last Sale Price $24.09,
ANZWOJ,22.00,25/11/10,4:1,.605,.61,,,,,
ANZWOK,23.50,25/11/10,4:1,.265,.265,.265,+7.5,1600,,
ANZVZH,25.00,25/11/10,4:1,.012,.04,.062,,,,
ANZWOL,25.00,25/11/10,4:1,.10,.105,.13,,,,
ANZWOM,26.50,25/11/10,4:1,.028,.038,,,,,
ANZVZI,25.00,23/12/10,4:1,.073,.082,.078,,120,,
ANZVMF,21.00,27/01/11,4:1,.93,,1.00,,,,
ANZVMG,23.00,27/01/11,4:1,.555,.56,,,,,
ANZVMH,25.00,27/01/11,4:1,.28,.285,.31,,,,
ANZVMI,26.00,27/01/11,4:1,.185,.19,.20,-.5,400,,
ANZWOA,23.00,28/01/11,4:1,.585,.59,,,,,
ANZWOB,25.00,28/01/11,4:1,.30,.305,.32,,100,,
ANZWOC,27.00,28/01/11,4:1,.11,.115,.12,,,,
ANZUMA,22.00,24/03/11,4:1,.855,.86,.905,-2,500,,
ANZUMB,24.00,24/03/11,4:1,.54,.545,.485,,,,
ANZWOD,24.00,24/03/11,4:1,,,,,,,
ANZWOE,26.00,24/03/11,4:1,.31,.315,,,,,
ANZWOF,28.00,24/03/11,4:1,.15,.155,,,,,
ANZTMA,17.00,23/06/11,1:1,7.85,7.86,7.08,,,,
,
ASX Last Sale Price $37.43,
ASXUMD,31.00,24/03/11,4:1,1.945,1.95,1.89,,,,
ASXTMA,20.50,23/06/11,1:1,17.41,17.42,,,,,
,
Alumina Last Sale Price $2.22,
AWCWMA,1.80,27/01/11,1:1,.485,.49,.355,,,,
AWCTMA,1.00,23/06/11,1:1,1.23,,,,,,
,
AWE Last Sale Price $1.60,
AWEWMA,1.75,24/03/11,1:1,.17,.175,.14,,,,
,
AXA Asia Pacific Last Sale Price $5.64,
AXAWSA,0.00,25/03/20,1:1,,,5.19,,,,
,
BHP Billiton Last Sale Price $45.27,
BHPVZJ,40.00,25/11/10,4:1,1.325,1.375,.645,,,,
BHPWMC,42.00,25/11/10,4:1,.875,.88,.595,,,,
BHPWOJ,38.00,23/12/10,4:1,1.98,1.985,,,,,
BHPVOB,39.00,23/12/10,4:1,1.75,1.76,.795,,,,
BHPWOK,40.00,23/12/10,4:1,1.525,1.53,,,,,
BHPWOL,41.00,23/12/10,4:1,1.305,1.31,,,,,
BHPVOC,42.00,23/12/10,4:1,1.105,1.11,.79,,,,
BHPVZK,44.00,23/12/10,4:1,.545,.59,.56,+34.5,200,,
BHPVOF,46.00,23/12/10,4:1,.465,.47,.20,,,,
BHPVMI,39.00,27/01/11,4:1,1.77,1.775,.86,,,,
BHPVMH,40.00,27/01/11,4:1,1.56,1.565,.945,,,,
