Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4510.1 at 2012-10-12T16:45:37. Report at Friday, October 12, 2012. Processed Saturday at 2012-10-13T01:00:10+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $25.66,
ANZWOA,24.50,25/10/12,4:1,.34,.345,,,,,
ANZWRB,24.50,25/10/12,4:1,.325,.325,,,,,
ANZWMC,26.00,25/10/12,4:1,.055,.078,,,,,
ANZWRA,26.00,25/10/12,4:1,.07,.07,,,,,
ANZWOB,26.50,25/10/12,4:1,.061,.066,.074,,,,
ANZWMD,28.00,25/10/12,4:1,.001,,.20,,,,
ANZVRN,23.50,29/11/12,4:1,.435,.435,,,,,
ANZWOC,24.50,29/11/12,4:1,.335,.34,,,,,
ANZVRM,25.00,29/11/12,4:1,.17,.175,.08,,,,
ANZWMF,25.00,29/11/12,4:1,.17,.195,.155,,,,
ANZWOD,26.50,29/11/12,4:1,.12,.125,,,,,
ANZWME,27.00,29/11/12,4:1,.017,,,,,,
ANZVRO,25.50,20/12/12,4:1,.145,.15,,,,,
ANZVRA,26.50,20/12/12,4:1,.043,.045,.05,,,,
,
BHP Billiton Last Sale Price $33.54,
BHPWOA,31.00,25/10/12,4:1,.715,.72,,,,,
BHPWMC,32.00,25/10/12,4:1,.44,.465,.43,+6.5,30,,
BHPWOB,33.00,25/10/12,4:1,.325,.33,.30,,,,
BHPWRB,33.00,25/10/12,4:1,.225,.235,.23,,,,
BHPWMD,34.00,25/10/12,4:1,.10,.125,.13,,,,
BHPWRA,34.00,25/10/12,4:1,.095,.099,.135,,,,
BHPWOC,35.00,25/10/12,4:1,.10,.105,,,,,
BHPWOD,31.00,29/11/12,4:1,.875,.88,,,,,
BHPVRM,32.00,29/11/12,4:1,.555,.565,,,,,
BHPWME,32.00,29/11/12,4:1,.595,.62,.57,,,,
BHPWOE,33.00,29/11/12,4:1,.525,.53,.725,,,,
BHPWMF,34.00,29/11/12,4:1,.28,.305,.285,+2.5,160,,
BHPWOF,35.00,29/11/12,4:1,.295,.30,.275,+.5,120,,
BHPVRN,36.00,29/11/12,4:1,.036,.042,.047,,,,
BHPVRO,35.00,20/12/12,4:1,.20,.21,,,,,
BHPVRA,37.00,20/12/12,4:1,.074,.076,,,,,
,
C'wlth Bank of Aust Last Sale Price $56.85,
