Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4555.9 at 2012-12-07T16:45:05. Report at Friday, December 7, 2012. Processed Saturday at 2012-12-08T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $24.89,
ANZWOE,25.00,20/12/12,4:1,.125,.13,.062,,,,
ANZVRO,25.50,20/12/12,4:1,.033,.04,,,,,
ANZVRA,26.50,20/12/12,4:1,.001,.043,.04,,,,
ANZWOF,27.00,20/12/12,4:1,.019,.024,,,,,
ANZVMB,24.50,24/01/13,4:1,.245,.27,.225,,,,
ANZVMA,25.50,24/01/13,4:1,.10,.125,.058,,,,
ANZVRB,26.00,24/01/13,4:1,.059,.059,,,,,
ANZVRC,24.00,21/02/13,4:1,.365,.365,,,,,
ANZVRD,25.00,21/02/13,4:1,.21,.21,,,,,
ANZWOG,25.00,21/02/13,4:1,.335,.34,.25,,,,
ANZWOH,27.00,21/02/13,4:1,.14,.145,.14,+5,300,,
ANZVMC,25.00,27/03/13,4:1,.285,.31,,,,,
,
BHP Billiton Last Sale Price $34.74,
BHPWOG,33.00,20/12/12,4:1,.505,.51,,,,,
BHPVRO,35.00,20/12/12,4:1,.085,.091,.05,,,,
BHPWOH,35.00,20/12/12,4:1,.175,.18,.195,,,,
BHPVRA,37.00,20/12/12,4:1,.002,,.07,,,,
BHPWOI,37.00,20/12/12,4:1,.039,.044,,,,,
BHPVMA,34.00,24/01/13,4:1,.435,.46,.395,,,,
BHPVMB,36.00,24/01/13,4:1,.175,.20,.18,+1.5,200,,
BHPVRB,36.00,24/01/13,4:1,.125,.135,,,,,
BHPVRC,38.00,24/01/13,4:1,.033,.04,,,,,
BHPWOK,33.00,21/02/13,4:1,.805,.81,.715,,,,
BHPVRD,34.00,21/02/13,4:1,.495,.505,,,,,
BHPVRE,35.00,21/02/13,4:1,.35,.36,,,,,
BHPWOL,35.00,21/02/13,4:1,.52,.525,,,,,
BHPWOJ,37.00,21/02/13,4:1,.31,.315,,,,,
BHPVMC,34.50,27/03/13,4:1,.52,.545,.475,,,,
,
Brambles Last Sale Price $7.44,
BXBVMA,7.00,24/01/13,2:1,.29,.315,,,,,
BXBVMB,7.50,27/03/13,2:1,.195,.22,,,,,
,
C'wlth Bank of Aust Last Sale Price $60.88,
CBAWOE,56.00,20/12/12,5:1,1.005,1.01,,,,,
CBAVRA,59.00,20/12/12,4:1,.495,,.56,,,,
CBAWOF,59.00,20/12/12,5:1,.455,.46,.275,,,,
CBAVRO,60.00,20/12/12,4:1,.345,.355,.345,+5.5,360,,
CBAVMB,58.00,24/01/13,4:1,.885,.91,,,,,
CBAVMA,59.50,24/01/13,4:1,.615,.64,.675,,,,
CBAVRB,60.00,24/01/13,4:1,.445,.46,.50,,,,
CBAWOG,56.00,21/02/13,5:1,.975,.98,,,,,
CBAWOH,59.00,21/02/13,5:1,.61,.615,,,,,
CBAVRD,61.00,21/02/13,4:1,.335,.345,,,,,
CBAVRC,62.00,21/02/13,4:1,.245,.255,,,,,
