Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4719.6 at 2010-10-22T16:39:55. Report at Friday, October 22, 2010. Processed Saturday at 2010-10-23T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Grp Last Sale Price $1.68,
AIOWMA,1.65,27/01/11,1:1,.13,.135,.09,,,,
,
Amcor Last Sale Price $6.49,
AMCTMA,4.50,23/06/11,1:1,2.15,2.16,,,,,
,
AMP Last Sale Price $5.46,
AMPWOC,5.75,25/11/10,3:1,.045,.055,,,,,
AMPWOD,6.25,25/11/10,3:1,.017,.027,,,,,
AMPWOE,5.00,28/01/11,3:1,.23,.235,,,,,
AMPWOF,5.50,28/01/11,3:1,.13,.135,,,,,
AMPWOG,5.75,28/01/11,3:1,.092,.097,,,,,
AMPTMA,3.50,23/06/11,1:1,2.02,2.04,,,,,
,
ANZ Banking Grp Last Sale Price $23.41,
ANZVZG,25.00,28/10/10,4:1,.003,.04,,,,,
ANZWOJ,22.00,25/11/10,4:1,.34,.345,,,,,
ANZWOK,23.50,25/11/10,4:1,.145,.15,.15,-2.5,100,,
ANZVZH,25.00,25/11/10,4:1,.017,.04,,,,,
ANZWOL,25.00,25/11/10,4:1,.046,.051,.047,,,,
ANZWOM,26.50,25/11/10,4:1,.018,.028,,,,,
ANZVMF,21.00,27/01/11,4:1,.705,.715,.75,,,,
ANZVMG,23.00,27/01/11,4:1,.385,.395,,,,,
ANZVMH,25.00,27/01/11,4:1,.18,.185,.315,,,,
ANZVMI,26.00,27/01/11,4:1,.11,.115,.11,,,,
ANZWOA,23.00,28/01/11,4:1,.385,.39,,,,,
ANZWOB,25.00,28/01/11,4:1,.175,.18,,,,,
ANZWOC,27.00,28/01/11,4:1,.057,.062,,,,,
ANZUMA,22.00,24/03/11,4:1,.65,.66,,,,,
ANZUMB,24.00,24/03/11,4:1,.39,.395,.485,,,,
ANZTMA,17.00,23/06/11,1:1,6.72,6.74,7.08,,,,
,
ASX Last Sale Price $34.96,
ASXUMD,31.00,24/03/11,4:1,1.38,1.385,1.34,+16,25,,
ASXTMA,20.50,23/06/11,1:1,15.03,15.04,,,,,
,
Alumina Last Sale Price $2.02,
AWCWMA,1.80,27/01/11,1:1,.335,.345,.375,,,,
AWCTMA,1.00,23/06/11,1:1,1.03,1.045,,,,,
,
AWE Last Sale Price $1.50,
AWEWMA,1.75,24/03/11,1:1,.15,.155,.255,,,,
,
AXA Asia Pacific Last Sale Price $5.27,
AXAWSA,0.00,25/03/20,1:1,5.19,5.20,5.19,+1,893,,
,
BHP Billiton Last Sale Price $41.60,
BHPWOA,36.00,28/10/10,4:1,1.415,1.42,1.34,,,,
BHPVZI,38.00,28/10/10,4:1,.885,.93,.71,,,,
BHPWOB,38.00,28/10/10,4:1,.915,.92,.86,+1,20,,
BHPWOG,40.00,28/10/10,4:1,.44,.445,.395,,,,
BHPWOH,42.00,28/10/10,4:1,.115,.12,.205,,,,
BHPWOI,44.00,28/10/10,4:1,.02,.03,.057,,,,
BHPVZJ,40.00,25/11/10,4:1,.55,.59,.42,,,,
BHPWMC,42.00,25/11/10,4:1,.305,.31,.66,,,,
BHPWOJ,38.00,23/12/10,4:1,1.18,1.185,,,,,
BHPVOB,39.00,23/12/10,4:1,.99,.995,.795,,,,
BHPWOK,40.00,23/12/10,4:1,.815,.82,,,,,
BHPWOL,41.00,23/12/10,4:1,.655,.66,,,,,
BHPVOC,42.00,23/12/10,4:1,.53,.535,.425,,,,
BHPVOF,46.00,23/12/10,4:1,.175,.18,,,,,
BHPVMI,39.00,27/01/11,4:1,1.075,1.08,.86,,,,
BHPVMH,40.00,27/01/11,4:1,.905,.915,.87,,,,
BHPVMJ,44.00,27/01/11,4:1,.40,.405,.385,,,,
BHPVMK,46.00,27/01/11,4:1,.245,.25,.24,+5,100,,
