Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4958.6 at 2011-03-04T16:43:10. Report at Friday, March 4, 2011. Processed Saturday at 2011-03-05T01:00:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Grp Last Sale Price $1.76,
AIOWMD,1.60,24/03/11,1:1,.16,,,,,,
AIOVMA,1.80,23/06/11,1:1,.115,.125,,,,,
,
Amcor Last Sale Price $7.03,
AMCWMA,7.00,24/03/11,1:1,.19,.22,,,,,
AMCTMC,4.50,23/06/11,1:1,2.61,,2.61,,,,
,
AMP Last Sale Price $5.42,
AMPTMC,3.50,23/06/11,1:1,2.06,,,,,,
,
ANZ Banking Grp Last Sale Price $23.74,
ANZUMA,22.00,24/03/11,4:1,.48,.49,.485,+2,20,,
ANZWOF,22.00,24/03/11,4:1,.485,.49,.99,,,,
ANZUMB,24.00,24/03/11,4:1,.125,.135,.135,-7.5,500,,
ANZWOD,24.00,24/03/11,4:1,.145,.15,.355,,,,
ANZVZK,25.00,24/03/11,4:1,.006,.04,.08,,,,
ANZWMA,26.00,24/03/11,4:1,.018,,.088,,,,
ANZWOE,26.00,24/03/11,4:1,.023,.028,.19,,,,
ANZWOG,23.00,26/05/11,4:1,.38,.385,.49,,,,
ANZWOH,25.00,26/05/11,4:1,.175,.18,.18,,,,
ANZVZL,26.00,26/05/11,4:1,.037,.047,,,,,
ANZWOI,27.00,26/05/11,4:1,.063,.068,.11,,,,
ANZTMA,17.00,23/06/11,1:1,6.91,,8.24,,,,
ANZTMC,17.00,23/06/11,1:1,6.68,,7.93,,,,
ANZVMA,23.00,23/06/11,4:1,.455,.46,,,,,
ANZVMB,25.00,23/06/11,4:1,.225,.23,.23,,43,,
ANZVMC,27.00,23/06/11,4:1,.105,.11,.11,,2000,,
,
ASX Last Sale Price $36.75,
ASXUMD,40.00,24/03/11,4:1,.046,.03,1.89,,,,
ASXTMC,20.50,23/06/11,1:1,17.04,17.05,,,,,
,
Alumina Last Sale Price $2.45,
AWCWMB,2.75,24/03/11,1:1,.012,,,,,,
AWCTMC,1.00,23/06/11,1:1,1.495,1.505,,,,,
AWCVMA,2.50,23/06/11,1:1,.24,.245,,,,,
,
AWE Last Sale Price $1.75,
AWEWMA,1.75,24/03/11,1:1,.083,.091,.185,,,,
,
BHP Billiton Last Sale Price $47.25,
