Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4431.5 at 2012-11-23T16:47:37. Report at Friday, November 23, 2012. Processed Saturday at 2012-11-24T01:00:11+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $23.60,
ANZWOC,24.50,29/11/12,4:1,.027,.032,.03,-12.5,50,,
ANZVRM,25.00,29/11/12,4:1,.003,.04,.08,,,,
ANZWMF,25.00,29/11/12,4:1,.001,,.155,,,,
ANZWOD,26.50,29/11/12,4:1,.01,.02,.071,,,,
ANZVRN,27.00,29/11/12,4:1,.001,.04,,,,,
ANZWME,27.00,29/11/12,4:1,.001,,,,,,
ANZWOE,25.00,20/12/12,4:1,.062,.067,.072,,,,
ANZVRO,26.00,20/12/12,4:1,.003,.04,,,,,
ANZVRA,26.50,20/12/12,4:1,,.04,.04,,,,
ANZWOF,27.00,20/12/12,4:1,.018,.023,,,,,
ANZVMB,24.50,24/01/13,4:1,.115,.14,,,,,
ANZVMA,25.50,24/01/13,4:1,.044,.067,.057,,,,
ANZVRB,26.00,24/01/13,4:1,.015,.04,,,,,
ANZWOG,25.00,21/02/13,4:1,.215,.22,,,,,
ANZWOH,27.00,21/02/13,4:1,.083,.088,.09,,,,
ANZVMC,25.00,27/03/13,4:1,.16,.185,,,,,
,
BHP Billiton Last Sale Price $33.75,
BHPWOD,31.00,29/11/12,4:1,.705,.71,,,,,
BHPWME,32.00,29/11/12,4:1,.475,,.57,,,,
BHPWOE,33.00,29/11/12,4:1,.265,.29,.52,,,,
BHPWMF,34.00,29/11/12,4:1,.054,,.043,,,,
BHPVRM,35.00,29/11/12,4:1,.013,.04,,,,,
BHPWOF,35.00,29/11/12,4:1,.04,.045,.34,,,,
BHPVRN,36.00,29/11/12,4:1,.001,,.047,,,,
BHPWOG,33.00,20/12/12,4:1,.405,.41,,,,,
BHPVRO,35.00,20/12/12,4:1,.076,.082,.072,,,,
BHPWOH,35.00,20/12/12,4:1,.16,.165,,,,,
BHPVRA,37.00,20/12/12,4:1,.006,.04,.07,,,,
BHPWOI,37.00,20/12/12,4:1,.049,.054,,,,,
BHPVMA,34.00,24/01/13,4:1,.37,.395,.375,,,,
BHPVMB,36.00,24/01/13,4:1,.155,.18,.155,,,,
BHPVRB,36.00,24/01/13,4:1,.097,.105,,,,,
BHPVRC,38.00,24/01/13,4:1,.023,.04,,,,,
BHPWOK,33.00,21/02/13,4:1,.695,.70,.715,,,,
BHPWOL,35.00,21/02/13,4:1,.445,.45,,,,,
BHPWOJ,37.00,21/02/13,4:1,.27,.275,,,,,
BHPVMC,34.50,27/03/13,4:1,.455,.48,.475,,,,
,
Brambles Last Sale Price $7.13,
BXBVMA,7.00,24/01/13,2:1,.20,.225,,,,,
BXBVMB,7.50,27/03/13,2:1,.14,.165,,,,,
,
C'wlth Bank of Aust Last Sale Price $58.95,
CBAWOC,54.00,29/11/12,5:1,1.005,1.01,.73,,,,
CBAWMF,56.50,29/11/12,4:1,.60,,.435,,,,
CBAWOD,57.00,29/11/12,5:1,.425,.43,.42,,,,
CBAWME,58.50,29/11/12,4:1,.16,,.072,,,,
CBAVRN,59.00,29/11/12,4:1,.155,.165,,,,,
CBAVRM,60.00,29/11/12,4:1,.066,.07,.13,,,,
CBAWOE,56.00,20/12/12,5:1,.70,.705,,,,,
CBAVRA,59.00,20/12/12,4:1,.255,.265,.22,,,,
CBAWOF,59.00,20/12/12,5:1,.285,.29,.22,,,,
CBAVRO,60.00,20/12/12,4:1,.155,.165,,,,,
CBAVMB,58.00,24/01/13,4:1,.605,.63,,,,,
CBAVMA,59.50,24/01/13,4:1,.39,.415,.675,,,,
CBAVRB,60.00,24/01/13,4:1,.275,.285,,,,,
CBAWOG,56.00,21/02/13,5:1,.77,.775,,,,,
CBAWOH,59.00,21/02/13,5:1,.47,.475,,,,,
CBAWCA,58.00,27/03/13,4:1,.58,.59,,,,,
CBAVMC,59.00,27/03/13,4:1,.585,.61,,,,,
CBAWCB,60.00,27/03/13,4:1,.43,.44,,,,,
CBAWCC,62.00,27/03/13,4:1,.26,.27,,,,,
,
Fortescue Metals Grp Last Sale Price $3.68,
FMGWOC,3.50,29/11/12,3:1,.089,.105,.175,,,,
FMGWMC,4.00,29/11/12,2:1,.001,,.11,,,,
FMGWOD,4.00,29/11/12,3:1,.023,.028,.115,,,,
FMGVRA,4.25,29/11/12,2:1,.001,.04,.20,,,,
FMGVRO,4.50,29/11/12,2:1,,.04,,,,,
FMGWOE,3.50,20/12/12,3:1,.13,.135,,,,,
FMGVRC,4.25,20/12/12,2:1,.003,,.077,,,,
FMGVRB,4.50,20/12/12,2:1,.005,.04,,,,,
FMGWOF,4.50,20/12/12,3:1,.025,.03,,,,,
FMGVMA,4.00,24/01/13,2:1,.085,.11,,,,,
FMGVRD,4.50,24/01/13,2:1,.02,.04,.047,,,,
FMGWOG,3.50,21/02/13,3:1,.195,.20,,,,,
FMGWOH,4.50,21/02/13,3:1,.072,.077,,,,,
FMGVMB,4.40,27/03/13,2:1,.085,.115,,,,,
,
Iluka Res Last Sale Price $7.88,
ILUWRD,10.00,29/11/12,3:1,.001,,.089,,,,
ILUWRE,11.50,29/11/12,3:1,,.04,,,,,
ILUVRA,11.00,20/12/12,3:1,,.04,,,,,
ILUVRB,12.00,20/12/12,3:1,,.04,,,,,
ILUVRC,10.50,24/01/13,3:1,.01,.04,.04,,,,
,
Macquarie Grp Last Sale Price $31.07,
MQGWOC,26.00,29/11/12,4:1,1.29,1.295,.905,,,,
MQGWOD,28.00,29/11/12,4:1,.79,.795,.825,,,,
MQGVRN,32.00,29/11/12,4:1,.039,.04,,,,,
MQGVRM,33.00,29/11/12,4:1,.008,.04,.38,,,,
MQGVRO,31.00,20/12/12,4:1,.225,.23,.185,,,,
MQGWOE,31.00,20/12/12,4:1,.305,.31,,,,,
MQGWOF,33.00,20/12/12,4:1,.11,.115,,,,,
MQGVRA,32.00,24/01/13,4:1,.205,.21,,,,,
MQGWOG,31.00,21/02/13,4:1,.61,.615,,,,,
MQGWOH,33.00,21/02/13,4:1,.395,.40,,,,,
,
National Aust Bank Last Sale Price $23.63,
NABWOC,25.00,29/11/12,4:1,.014,.024,,,,,
NABVRM,26.00,29/11/12,4:1,,.04,.17,,,,
NABWMF,26.00,29/11/12,4:1,.001,,.006,,,,
NABVRN,26.50,29/11/12,4:1,.001,,.04,,,,
NABWOD,27.00,29/11/12,4:1,.01,.02,.12,,,,
NABWME,28.00,29/11/12,4:1,.001,,,,,,
NABWOE,25.00,20/12/12,4:1,.071,.076,.071,,,,
NABVRO,26.00,20/12/12,4:1,.004,.04,,,,,
NABVRA,27.00,20/12/12,4:1,,,.049,,,,
NABWOF,27.00,20/12/12,4:1,.018,.023,,,,,
NABVMB,24.00,24/01/13,4:1,.165,.19,,,,,
NABVMA,26.00,24/01/13,4:1,.02,,.079,,,,
NABVRB,27.00,24/01/13,4:1,.003,.04,,,,,
NABWOG,25.00,21/02/13,4:1,.215,.22,.225,,,,
NABWOH,27.00,21/02/13,4:1,.079,.084,.115,,,,
NABVMC,25.00,27/03/13,4:1,.175,.20,.089,,,,
NABWSA,0.00,25/03/20,1:1,23.00,,26.20,,,,
,
Newcrest Min Last Sale Price $25.35,
NCMWOC,25.00,29/11/12,4:1,.19,.195,.18,-5.5,83,,
NCMVRO,28.00,29/11/12,4:1,.001,,.054,,,,
NCMWOD,28.00,29/11/12,4:1,.013,.023,.12,,,,
NCMVRA,30.00,29/11/12,4:1,.001,,.10,,,,
NCMWMC,31.00,29/11/12,4:1,.001,,,,,,
NCMWOE,26.00,20/12/12,4:1,.225,.23,.235,,,,
NCMVRC,27.00,20/12/12,4:1,.074,.079,.066,,,,
NCMVRB,29.00,20/12/12,4:1,.013,.04,.07,,,,
NCMWOF,29.00,20/12/12,4:1,.047,.052,.091,,,,
NCMVRD,26.00,24/01/13,4:1,.28,.295,.29,,,,
NCMVMA,27.00,24/01/13,4:1,.205,.23,.25,,,,
NCMVMB,28.00,24/01/13,4:1,.13,.155,.275,,,,
NCMVRE,28.00,24/01/13,4:1,.091,.096,,,,,
NCMWOG,26.00,21/02/13,4:1,.48,.485,,,,,
NCMWOH,29.00,21/02/13,4:1,.235,.24,,,,,
NCMVMC,26.50,30/05/13,4:1,.565,.59,,,,,
,
Origin Energy Last Sale Price $10.56,
ORGVMA,11.00,24/01/13,2:1,.175,.20,,,,,
ORGVMB,11.50,27/03/13,2:1,.16,.185,,,,,
,
QBE Insurance Grp Last Sale Price $10.76,
QBEWOC,13.00,29/11/12,4:1,.01,.02,,,,,
QBEWOD,14.00,29/11/12,4:1,.01,.02,,,,,
QBEWOE,12.50,20/12/12,4:1,.027,.032,,,,,
QBEWOF,14.00,20/12/12,4:1,.016,.021,,,,,
QBEVMA,11.50,24/01/13,2:1,.12,.145,,,,,
QBEWOG,12.50,21/02/13,4:1,.094,.099,.13,,,,
QBEWOH,14.00,21/02/13,4:1,.038,.043,.105,,,,
QBEVMB,12.00,27/03/13,2:1,.165,.19,,,,,
,
Rio Tinto Last Sale Price $57.18,
RIOWOC,49.00,29/11/12,6:1,1.385,1.39,,,,,
RIOWOD,53.00,29/11/12,6:1,.73,.735,.71,,,,
RIOWME,55.50,29/11/12,4:1,.49,,.57,,,,
RIOWMF,57.00,29/11/12,4:1,.20,,.53,,,,
RIOVRO,61.00,29/11/12,6:1,.007,.04,.715,,,,
RIOVRA,62.00,29/11/12,6:1,.002,.04,.46,,,,
RIOWOE,56.00,20/12/12,6:1,.52,.525,.515,,,,
RIOVRC,60.00,20/12/12,6:1,.11,.115,.125,,,,
RIOWOF,60.00,20/12/12,6:1,.205,.21,.22,,,,
RIOVRB,62.00,20/12/12,6:1,.041,.042,.295,,,,
RIOVMA,57.00,24/01/13,4:1,.775,.80,,,,,
RIOVMB,59.00,24/01/13,4:1,.525,.55,,,,,
RIOVRE,60.00,24/01/13,6:1,.21,.215,,,,,
RIOVRD,62.00,24/01/13,6:1,.12,.125,.13,,,,
RIOWOG,56.00,21/02/13,6:1,.89,.895,.965,,,,
